Comment,Author,Comment ID,Like Count
Cause of the fake news Putin is beating the hell out of Ukraine and all the others only the fake news is telling everybody else different,@mattrik2493,Ugz_IYW6lYSsA6X-LQ54AaABAg,0
Yeah you've met with zelinsky of Ukraine and all you did was laugh like a hyena,@mattrik2493,Ugx0DVsx71RJvsJwjEd4AaABAg,0
I have evidence that abc news hates Trump they deleted my comments because I kept writing Vote Trump,@Abi8abian,Ugx9ld3r9LPYfwRjDW14AaABAg,1
Harrison free and fair elections know that is not you get the FBI to prosecute your offender,@mattrik2493,UgwCvHWp2fNZrDpzf354AaABAg,0
Apparently republicans are eating pets & blaming migrants !  LOL : ),@DANCEGARAGEPUNK,Ugz14PHRsH2_YuqcekZ4AaABAg,1
Remember when they said you couldn't wear an ear piece. I guarantee you. Harris is wearing an air piece. Cause she conceals it with her hair.,@ReneeTelles,Ugwp-iRPZzbEvWbUDgB4AaABAg,0
ABC does have no truth in anything or whatever thing they say,@mattrik2493,UgwDLcz_bZVvQhBmkmx4AaABAg,0
"Karl rove said""he got crushed by a woman he said was dumb as a box of rocks "".",@Shaunjohnson885,UgxSRrYsOwXPyce45T54AaABAg,1
The moderators always get on my nerves !!!,@jessieg4901,UgzhwawBruzKb3MSSpZ4AaABAg,0
She says one should have control over their own body but  I recall them forcing people to take the covid shot or be fired from their jobs. Sounds like someone is a hypocrite. Trump    2024,@alethabrown1427,UgwtCmx2enzW8LDqKDh4AaABAg,2
She has many videos of her saying she is pro gun control,@mofoperformance,Ugy33hsIHksCV4gwnl94AaABAg,4
This woman is the most disingenuous politician.,@mofoperformance,UgxC23Ygf2yLHmf1LMF4AaABAg,0
His claim that people are eating dogs: 29:00 min in and 29:30,@nosuchthing8,Ugw_wwUj4bIwol8gbt94AaABAg,1
ARE WE GOING WITH THE ONE WHO HAD TO REHEARSE AND BE COACHED OR ARE WE GOING WITH THE GUY WHO JUST GETS IT DONE?,@DanielSanchez-mi7be,UgwuS_GjaEDuXGRDB5V4AaABAg,0
Why is her podium shorter than Trumps?,@HenryVanschie,UgxL9caoVkTHwGw3x0p4AaABAg,0
Harris doesn't answer any questions,@susanholbrook-l5h,Ugy1R9qzch4LNaHqkvh4AaABAg,0
Harris does not have no sense of what she is even talking about I don't even have to say smart accusations or or any kind of  hateful words she just don't know what the hell she's talking about,@mattrik2493,UgxtO1nw0zS5aBJzKpN4AaABAg,0
Harris is weak,@BoldCultureCreations,Ugz1RMFF9a77q9fZuCh4AaABAg,0
Fact check Kamala you idiots😂😂😂😂😂😂,@Abi8abian,Ugx7YdaA67LJxumiKvV4AaABAg,2
She DID NOT answer if she met with Vladimir Putin.....3 days before the war in Ukraine started....and ABC let her get AWAY with NOT answering...SHE STARTED THE WAR IN UKRAINE because Putin saw she was weak...he ate her for dinner....,@ParizPhil10Ai,UgziKfooIEEXJrN8AoJ4AaABAg,0
Vote Trump,@Abi8abian,UgwLCQvqAjBYFEEICe14AaABAg,1
Vote Trump,@Abi8abian,UgxBtJQ87eHxkufK0dJ4AaABAg,0
Vote Trump,@Abi8abian,Ugy-Q0reQLWeE82AN6F4AaABAg,0
Vote Trump,@Abi8abian,UgyxGrD8CFklgqLEyT94AaABAg,0
Vote Trump,@Abi8abian,Ugw9U9Esqwa90Ws7X5t4AaABAg,0
Vote Trump,@Abi8abian,Ugx0fM7FlpUZhBkJL7t4AaABAg,0
"I have an idea! How about the first person to not answer the question automatically looses the debate.. 
wait a min… oh yeah",@waterforgizmo3232,UgywG4om_ZHordV3xJ54AaABAg,0
"Trump said ""They didn't correct her"" No they did not, because she didn't lie and sound like an ignorant fkn fool.",@JonyRotten,UgwjCPIgBM1j7MPHwQl4AaABAg,1
and TRUMP speaks truth,@BoldCultureCreations,UgzMCgqDo6oXWpZc9TR4AaABAg,0
He should open up a McDonald's franchise,@headgearjoe,UgxrkZ5BxNWCEmJPRfR4AaABAg,0
"Shes a fake, i see it... easily",@BoldCultureCreations,Ugx16dE4qw_sVkifYcB4AaABAg,0
HARRIS 2024,@headgearjoe,UgzLu9-aD6sTkNl8H1l4AaABAg,0
"It doesn't matter what donnie says, if his breathing and talking he's lying",@headgearjoe,Ugwne-29Ek9K5-0oMSV4AaABAg,0
Just a couple months ago kamala saidshewas never in europe,@acepath3001,Ugy6LfJiS9qPWtILq7V4AaABAg,0
Being trump supporter is just a mental illness nowadays.  Knowing someone who is a trump supporter disgusts me,@eska1292,UgzVMSbX7vnpNBV4Ur94AaABAg,0
ABC News disgusting 🤮 one sided. 3 against 1.,@maxgrind438,Ugzt_CDMJ--cKG_Rpk94AaABAg,0
The people asking questions need to be people that don’t participate in politics but understand questioning.,@Niceman42069,Ugyax2HTF4B5F_-9ko54AaABAg,0
Make a chicken the president 😭🙏🙏🙏,@Ilumenix,Ugwwa4zWAakBWTrcB8V4AaABAg,0
Trump still won. Fire Bret Baier!!!,@vinasel96,Ugwo5Jlvbvx94xKVRmR4AaABAg,0
Those women cant afford child care and has to work two jobs because YOUR side has made it impossible for us to survive.,@ashleethomas2368,Ugx8g0HqM2tBFY3cdQR4AaABAg,0
"What a jock! 3 to 1, plus how I trust her ability even any organization leadership which had to stop doing her job for a week with all tutors just rehearsing a speech? No way! Plus no matter how she tried, she just still a not herself at all.",@wl-g4977,UgwDtjfXG0FrYr6nJVJ4AaABAg,0
Everone here in the comments is MASSIVELY here for Trump 😁 and remember this when they rig it again.,@ashleethomas2368,UgzcpV_JqNjJUQjcGEt4AaABAg,0
"Writing this as a former teacher as I look into her eyes: ""Kamala does not believe what she says, just repeats what she has told"". So the debate was between a parrot and a ruthless businessman.",@oguzhanyegin9102,Ugz9tKqCFlQxDDqKBTt4AaABAg,0
3 1/2 years and not ready for kindergarten. Lose her or Loser...,@HenryVanschie,UgwYY2OGGZg26dhBREZ4AaABAg,0
Kamala just looks constapated when Trump speaks lmao,@KironeYT,UgwAzV0SNF_hSQ236yh4AaABAg,0
"I like to pay attention to non verbal things when people are debating.. She puts too much unnecessary expression in her face when he's talking. It's a manipulative tactic to get people to think she knows what she's doing. Where as Trump doesn't seem to care much about giving dirty looks or laughing while she's speaking. Shows that he is more confident in his position, which is usually something people feel when they are being honest.
She isn't confident in her argument, which can be a cue that she isn't being honest. Could be that she just doesn't know her limit, maybe she is making promises that she doesn't actually believe she can make happen. 

BUT this has been a better debate than the Biden one.",@janna.elizabeth,UgzlFY8ouamXmblBhtR4AaABAg,0
"Faith without works is dead, faith with works is alive forever more. It’s easier said than done, but that should be NO excuse as to never do what you say that you are gonna do. Donald Trump actually does what he says that he is gonna do. Kamala Harris keeps on saying what she is gonna do but she never actually does it, instead, she makes everything worse than what it already is despite of what she says and she keeps lying to make everything seem like a safe haven.",@MasterProdusitty,UgxVOk8NvEYnlAsCGy14AaABAg,1
Why can't she answer even 1 question?,@myretailwarrior4283,Ugz24iFXB9VqL68rbrB4AaABAg,0
"Trump didn't even have a closing speech written, he completely Winged It. Sheer brilliance by a true leader",@80__HD,Ugyn8kRnlfzFCltU9Jd4AaABAg,0
"Well, looks like Sally is too afraid to debate her again.",@bobd9868,UgxndkkKdCdcZB_01i14AaABAg,0
Weak and pathetic.,@nickreno6608,UgziSir8kHXVXSCDG5l4AaABAg,0
LETS GO TRUMP ❤❤❤❤❤❤2024,@brandyjarrettcalvert1156,UgwOZf_YLNPDKPsu1Rh4AaABAg,0
"Fox News can’t have it both ways! Either it’s news or it’s an opinion. If it’s an opinion and this should entertain, then it’s not news. So it would be good if YouTube starts flagging this comments as an opinion and maybe we can have a rating how ultra right or left the opinion is. If it’s news, then there are fact and those are not alternative. You can have an opinion on facts but this is an opinion not a fact. Maybe change the name: fox opinion. And this is a fact. And fox can only spin their opinion in their bubble. Outside it’s easy to identify it as BS! Cheers and pls keep your opinion for yourself foxies …..",@peterlund4501,UgzSerIMt3tpc9ovhSN4AaABAg,0
She NEVER answered the first question lol 😂 good lord!,@ashleethomas2368,UgyJX5n5xYs4aGs8Rk54AaABAg,0
"How come she wouldn’t answer any of the questions they didn’t say to her you didn’t ask the question? Do you feel responsible for the way the troops were taken out of Afghanistan? And then she didn’t answer. She talks about how she was brought up. Then ask her about her flip-flopping on policies. She brings up her mother bought a house and she had a friend who was a business owner, etc. what does I have to do with flip-flopping policies? What are her policies? She’s a slick talker. She reminds me of Barack Obama a little bit with less personality. He’s a cool guy and everything but he really didn’t do much for the country. Same for her she’s not gonna do much at all. I’m gonna go down the same road that we are on now. Which is really horrible. They keep saying that he some type of tiring. It was present four years ago, and he didn’t become dictator or anything. Trying to do fear mongering. And you’re gonna say Trump trying to fear mongering with World War III. Are we not already on the way to World War III. All of Europe in the Middle East is at war.",@bobbystillz222,UgzRXru_WHf-_Tq0QCZ4AaABAg,0
"Great job abc had the whole world watching you and you took sides from out of the gate, ABC is a disgrace to the American people we all seen who’s interests was most important to ABC, big donors won’t let you do a fair debate then you should have walked out on them your no American nor patriotic, especially the two moderators. I am disgusted with you, David . You had one job to do give a fair debate for the American people to see you failed on all the above. Your whole goal was the shamed Donald Trump and that was it and you guys did that so shame on you.",@rogervisner761,Ugx08875krhwceTmNXp4AaABAg,0
Trump required a lot of fact checking. It's too bad he either doesn't know the facts or that he chooses to lie so much. Facts are important.,@breakingbadabq,UgzsEy3VeSORSZ0z8iF4AaABAg,0
"Kamala, you are a disgrace, a liar and talk,talk, talk and no action!! Where you are getting the money to help the people, economy and business for the American people? Will see Pinocchio!",@giventhemthebusiness7142,UgxKscWMFQ0Ol4znmlF4AaABAg,0
they gobble so much they all got turkey necks,@Tri.T3k_Link,UgxU-mJL3EEAM63OoRt4AaABAg,0
"When you blame the moderator you know you failed
trumpsters just cant stand losing once in a while, same with the 2020 election, you lost, get over it and move on",@brucepoole8552,UgxgX7m1xXHkqFHspWB4AaABAg,0
TRUMP 2024!!!!!! YES,@myretailwarrior4283,Ugx33u72FmpVMxDxaQV4AaABAg,1
she literally did not answer the first question,@georgesperis3198,UgzZgr5XlS5F59u_M354AaABAg,0
He loses because he cant get away from his mouth. She hook lines an sinkered him,@kyos8462,UgwVBy80EtZZkO45si14AaABAg,0
"I once enjoyed watching David Muir on the news, not after that presidential debate! Dude was so biased it wasn’t worth watching the entire debate. Mr Muir, you should give up your career, you have lost your credibility!",@someoneoutthere2159,Ugx08hUWWfIdrJCzZ6R4AaABAg,1
Everybody reaps what they sew. Donald Trump got shot in his right ear. Imagine what’s gonna happen to Kamala Harris.,@MasterProdusitty,UgzfMB5A7bdHglpvfUB4AaABAg,1
"The anchors are too week and only fact checking one candidate,,, you know who 😂 poor trump he deserve more fair debate",@sameeraalbraiki8809,UgxY-hPsKhTTCJOFi8Z4AaABAg,0
TRUMP IS TELLING THE TRUTH ---SHE'S NOT,@Ingrid-hi9te,UgzOFtCOVirSfPl78Hl4AaABAg,0
TRUMP WON 2020,@Ingrid-hi9te,Ugy-ayZnwNMGd6luWKh4AaABAg,0
"Bias bias and more bias!! The hyena can't handle it,  so let's help her  ..",@gatoborracho4572,Ugw6bSscz4TEBVerr294AaABAg,1
"This debate was totally unfair for Trump. It was 3 on 1 against him. Totally biased.

Where he went wrong is he actually thinks he won this debate. It’s obvious he lost, even top Republicans are saying that.

This is similar to him having no evidence for losing the 2020 presidential election and still thinking he won.

Trump is the WORST at taking an L. I’ve never seen anyone this bad at losing.",@AustinOllar,UgzVEaPLLLioVTwtsbJ4AaABAg,0
when her lips are pursed as he speaks...her eyes skint; what is that about? Can u imagine?,@generalvictoriouskilljoy8146,UgxfwH_3pqGwGp5ogLl4AaABAg,0
2025 is Trump,@NuNulen,UgwewGTrSdLVAfx6jrp4AaABAg,0
She is so full of it!,@lindaaaron9653,UgyPntKwh1DHNQc4zrl4AaABAg,0
Trump 2024-2032,@Tamika-ox4ky,UgwHnoUGcz0PGrNM2FF4AaABAg,0
Says debate but nothing gets debated. Just questions asked and answered!,@cgwalker7722,UgzrOk2y6I2_AzjYEQt4AaABAg,0
"Harris cannot even work together with those in Her own Party , camp and Biden regime. If she could they would have adopted “ Her Plan’s” long ago if they thought they would make any improvement. All Her “ plans “ were rejected and She too by Her own Party in Democratic Election’s. She is only on this stage by circumventing any democratic process and election.",@pelonehedd7631,UgzTomJHuQVMuvY7SIV4AaABAg,0
I came here to reading the Trumpsters coping 😅,@internationalp2989,UgykcSewLXhF2X8c7jF4AaABAg,0
She keeps saying she has a great plan for the economy and Donald trumps way won't work. All I know is when Donald was president the 3500 I was bringing in a month stretched and I could afford my bills and aquatic hobby. Now I make 4700 a month and can barely afford groceries and my bills.,@TheMrDarius,UgzH5IggqxtCmjtGIrN4AaABAg,0
"It's just a sound bite, is right and I can tell by the tone of her voice; the look into the camera; the mass mind fuq she trying to pull off. Communists are running for office.",@generalvictoriouskilljoy8146,Ugz8KCU1u23-LvjxZ8V4AaABAg,0
"Trump needs to do a rally in Springfield, Ohio.",@shimmytube777,UgwoLRsGO5KD_NcwLPZ4AaABAg,0
"what a liar; please tell me what you do to uplift the middle class Kamala, and how policies to lift up the poor and non tax payers of this nation have been at detriment to the working and middle classes. I despise her spin.  Parents are losing rights to protect their children, women are losing rights, men are treated like toxic pigs, and a social contagion wrought by youthful confusion is harnessed to turn children into eunuchs. All for what...voters. She hates America.  She wants an ivory tower when the shat hits the fan.",@generalvictoriouskilljoy8146,UgyGZV686mpZ4CKCcit4AaABAg,0
Trump 2024. Make America great again !!,@robard418,UgxXdXs_VmziFuIZfsd4AaABAg,0
I'd rather have a lion for president than a snake.,@lindaaaron9653,UgxlxQs8SiXSC51YE0p4AaABAg,0
"“Two things are infinite: the universe and human stupidity; and I'm not sure about the universe.” - Albert Einstein.
Or: “Every country has the government it deserves.” - Joseph de Maistre. 17-18 hundreds. What else to say?",@nickreno6608,UgwJEzKtPGIzbOnUvMB4AaABAg,0
"Fact checking shows violent crime is down 22% under Biden Administration as compared to Trump , and the criminals are not migrants but native white Americans. It likely is the maga clowns are in the majority in the last four to five years , with Trump himself as instigator at the very top of the list.",@hansmichaelreitz2551,UgyMGSomaA-KdPMIuZ54AaABAg,1
And scew the fracking jobs sage the planet.Duh,@ImurChuckelberry,UgzxblBijySU9cyBlQ94AaABAg,0
"I think Trump is done.  Pretty disappointed in his debate with Kamala.  I guess we'll have another four years of democrats running the country into the ground... Honestly, Trump is such a chump for getting folks so worked up over his campaign.  What a complete disappointment!  I hope he's proud of what he's done...",@brianwilcken6623,UgyiqqWlYkmENnPUvC54AaABAg,0
Trump vs Democrats: 1:0 with bidden ko in the box ring out lol Round2: Trump vs Harris. Then final level it's gonna be like in computer games the big boss he will fight lol,@christophersmith49,UgwAmWDV-WIexpx9RGx4AaABAg,0
we’re cooked if she gets voted in,@badkid,UgzQxlMKJIyuPM3l7V94AaABAg,0
"wow she such a lie first  thing she an joe  did was shut down all the oil jobs an deal what a lie  ,,,,,,,,,,laser focused Hawaii Land Grab scum of the earth  deal .",,UgydqUUVJRGNRo4rmNt4AaABAg,0
"I don't know. ""People eating dogs and cats""? That's just objectively weird to say. And wildly untrue...",@johnsarea,UgwTpsZlUPE8c8DfzNh4AaABAg,10
"1:32:51 
Climate change is not a hoax….it is called the weather and physics and is nothing new.
.
GLOBAL WARMING was the hoax and CLIMATE CHANGE is the rebranded name since the first was obviously a lie and eventually failed and required rebranding.
.
Typical left, followers of Gerbils and Saul Alinsky rules for radicals. (A product of long corrupt Chicago political environment)
.
It’s painfully clear when educated on the subject. 
.
Educate yourself, they actually speak openly and plainly when you learn to recognize it.",@dpcdvrdve,UgxfFDk2cfAG6KYAGrt4AaABAg,0
"1:32:51 
Climate change is not a hoax….it is called the weather, physics and is nothing new.
.
GLOBAL WARMING was the hoax and CLIMATE CHANGE is the rebranded name since the first was obviously a lie and eventually failed and required rebranding.
.
Typical left, followers of Gerbils and Saul Alinsky rules for radicals. (A product of long corrupt Chicago political environment)
.
It’s painfully clear when educated on the subject. 
.
Educate yourself, they actually speak openly and plainly when you learn to recognize it.",@dpcdvrdve,UgyS9i8bFoGjJ_t4C254AaABAg,0
"Trump Smoked Kamala handily. 
.
People saying different are lost. 
.
She needs to get elected to do these things….. SHE IS EFFECTIVELY THE PRESIDENT RIGHT NOW AND HAS BEEN FOR SOME TIME!!!
.
We know Biden should be removed….but the status quo since his last election is fine right? 
.
These people on the left have zero care for America nor her citizens. PERIOD!!!",@dpcdvrdve,Ugxlw4YYkGBZgsYeZC94AaABAg,0
"Hey Kamala. All these changes you’re talking about making… why haven’t they been done the past 3.5 years? You’re nothing more than a puppet, saying whatever it is you’re told to say.",@t.j.5574,UgwIHLusaNBv2Ba8S454AaABAg,0
Anyone voting for her is not using their bain....,@selracer,UgyymI-GMQgQeietNip4AaABAg,0
"Trump saying what he's gonna do .
she's saying what Trump shouldn't have done not what she's going to do .",@вечная_мерзлота,UgzmwnBDcfYX5FBuKs54AaABAg,0
"1:21:45
We know who is using race Kamala.
.
Your biggest problem….
.
Those whom you attempt to use…
.
SEE YOU CLEARLY.",@dpcdvrdve,Ugx_1czFTxkpZQ9Ia7F4AaABAg,0
There's only one right choice and that's President Trump! 🇺🇲,@wheelytheboy8550,UgwzkHTft0JHsgLCa1l4AaABAg,0
"1:18:15 
She complains about a man doing work, negotiating.
.
Meanwhile, the Biden Harris team…..crickets. They do little and when they do….some how fail forward.",@dpcdvrdve,Ugw9pBpIOScseMxhFLp4AaABAg,0
"Trump smoked Harris, I don’t see why anyone saw or said different, unless there is at least a dash of TDS that prevents clear thought and analysis.
.
Kamala has either a zero record or bad record.
.
It is painfully obvious, she is simply a blow hard……
.
Well, we already knew that didn’t we…..",@dpcdvrdve,UgxHhbMZ-tc4mRsWvJJ4AaABAg,1
1 vs 3,@djjerz,UgwI_EWzcveYpp13uXZ4AaABAg,1
Lucky for not living in Springfield,@MH-ns3bh,Ugx-sp7XjbNUwID8lc14AaABAg,0
"harris is over here saying that if you go to a Trump rally, you will not hear him talking about us (the people)  but when he's talking about building a wall or protecting ourselves with guns etc., that's literally about us and our safety..? make it make sense",@xRenae_x,Ugy3a54IDGflv678Psh4AaABAg,9
"The only reason Putin is even in Ukraine is because the Biden / Harris Crime Jokes pushed his back against a wall & into there. Because they went against the peace treaty which said NATO will not encroach on the Russian Boarders & that we wouldn't move another inch East. 

So anyone with a brain knows America forced Putin into Ukraine exactly the same way that if Russia started placing Russian Troops & Weapons in Mexico or Canada. Do you think America would sit idle?",@ronmckee9019,UgyjpJSlSSvtcj4U89F4AaABAg,1
"fact  ...since the debate , the kackler is now ahead at the bookies....fact   she ate trump's cat",@GGR741,UgxcjUOn2TF_XSxsKtB4AaABAg,0
"Considering how Trump had to debate 3 people by himself, his opponent (Kamala) and the two ABC ""moderators"", i'd say Trump clearly wins by default. TRUMP24🇺🇸",@stellagee2082,Ugy-iew2cp1V7lZQONp4AaABAg,0
"That K. Harris was a liar and  crazy woman slandered(defamation) US 45tg President D.J. Trump, 
Absolutely she”s disgusting far left(Karl Marx and BLM) pro-communism. Shame for the Democratic Party of the United States and those moderators (3-1)",@cchan268,UgwdRf9Ztv5uiCRXyhh4AaABAg,0
"Racism had almost been erased in America but Democrats must always “Divide and Conquer” to control people. Thanks to Obama Biden Democrats, Racism is alive and well in America and Dr. Martin Luther King's Dream is almost dead. Vote Trump 2024 to revive Martin L King's Dream.",@jackjohnson9449,UgwZa8vIE5ZPMHIAgMF4AaABAg,1
Well it’s true baby’s are being carried to full term and still getting aborted so,@abnercricket,UgxWximJAmHaTU4J22J4AaABAg,0
Trump deviated from the truth so often that the moderators were obligated to call out his lies.,@RorkesDriftVC,UgyAl1tpdnQeXLLJ1Jd4AaABAg,1
Why is that reporter follow up questioning only trump,@abnercricket,UgwDpb_pVExz-wkpHUB4AaABAg,1
"It's deeply disturbing that the current Presidential cabinet has continued to spread so many lies!!!  They are trying to take away our rights to work hard and be proud of working hard. Giving people ""free"" money, food, and housing at the cost of honest hard hard-working taxpayers is wrong let alone handing it out to every person crossing the border just because they came to America is the definition of stupidity. No other Country allows people to just wander into their country, no background check, no job, no means of supporting themselves and then say, ""Here's money to live on, and here is a house to live in because after all, it's not your fault you don't work or are a crook."" Americans need to wake up and stand up and put a stop to this path that America is on. We will no longer be a Free country if we allow the government to tell us how to spend our money or how to live!!!",@tenaneal6386,UgyTOQEt1BFYmqbWSx54AaABAg,1
so why is it taking 4 years to fulfill my hopes and dreams....you are in power now ...get going..,@DynamicSeq,UgwdQgIZT89ZigBbnFx4AaABAg,0
"Typical, get ready. War is coming.",@ald6829,UgzYarGuGNu96gydF4F4AaABAg,0
She’s a broken record,@abnercricket,Ugw2bPNz5_Uxcdytujd4AaABAg,0
"I’m not even a huge Trump guy, but this felt like when someone argues with someone who brought friends to scoff at everything the single party says.",@GandolfsTaint,UgxVFYZ7v6NeU88VHMp4AaABAg,12
"I disagree with Brit Humes saying after the debate that it was Kamala's night!  It was 3 on 1 which was a very unfair debate!  Kamala refused to answer simple questions that she did not want to answer directly.  Although Donald was flustered with good reason, he did answer all of the questions answered and even fact checked incorrectly 5 times where Kamala's fibs were never fact checked.",@CH-gc8hf,UgxxRO7sctwgpBr-kCd4AaABAg,8
That pandemic was man made. Nature doesn’t do that,@abnercricket,UgxCYOGR1bu1SbsFz4l4AaABAg,0
"During trump bank was positive now bank is negative proof is in the pudding 
Also dems media gaslit everyone to riot during George Floyd and after released the virus doesn’t take much to see this",@abnercricket,UgwGFu26PF4gWZeg_i14AaABAg,0
Y'all notice how they were fact checking trump and not kamala🤔,@thevagueone_,UgzHgJJDzNDeBsAlipd4AaABAg,78
"Her values 😂😂😂😂😂😂
Anyone else feel lifted up under this administration? I definitely don't",@JustinSchooler-f2j,UgzSiDKSs1-K3pmPwUh4AaABAg,0
"Oooooh! So, it's a Republic now is it madam vice president? That's convenient. Should we all just be glad she's finally on board with what conservatives have been saying for a decade now?",@chasengrieshop,Ugxs7azgSKdh5sCd44R4AaABAg,0
"She helped get prices sky high, now if u vote for her she will help lower em 😂😂😂😂😂 only one stupid enough to believe her are the ones that voted for her",@JustinSchooler-f2j,UgwXZc0qi-YreAkzurl4AaABAg,0
"Hmm wonder why he guy asking questions doesn’t want Trump to respond to Harris’s lies ? He wants to move onto another topic. Hmmm
Always spews lies about Trump with a question to Hammala",@TonyBurk-i9i,UgzZpxcKjTze0FfaHTt4AaABAg,0
"A debate is not what a president makes! Obama, Clinton and so many others were great debaters but did nothing!!! Debates are just another sideshow and WWM and does not determine how a president will perform in office. Fool me once but never again. Praying Trump will prevail 🙏🙏🙏",@amani2222,Ugwgj9L0TR3OrTXtS_h4AaABAg,0
3 on 1 shows u how honest abc news is lol,@JustinSchooler-f2j,UgyN7F6WRVg2jK59T2p4AaABAg,0
"She’s sure got plans for other countries, but not ours",@josephfigueroa673,UgyGxbgRKJW4jSHR8tR4AaABAg,1
"When they put their rights, position, over the ethics,, profession conscience, honour  dignity and became the chess pieces, henchmen and scarecrows. They only know bending their head to get , talk and do following the orders without brain to recognise and compare wrong or right, good or bad, cunning or honest, fair or unfair, honour or snub … . It is time , young people must unmask these hypocritical guys to bring back integrity,  justice, fairness, security, peace, happiness, love, no inflation, no war to people .",@Heamoid,Ugzqjuwo1KLhQcLIuoJ4AaABAg,0
This debate was so bad ABC again did not allow Trump to have very much to say but a loud much more time for harris. And Harris is a douchebag!  Again because the liberal Network held it they did not give Trump the same amount to address the issues as they did Harris. What a poor example Harris would be as our nation's first woman president! She would Garner no respect from China or Russia!,@cgreen186,Ugwn48JH9tdKy3jmkV54AaABAg,0
"What an embarrassment for our country. The whole world
Is laughing at us! President trump is so right about that.",@Lexibeez8907,UgwarlEnRhsHMbnZ_qJ4AaABAg,0
"She kicked trump where it matters the most. If anyone believes he won, then you are being lied.😢😅",@AtlcoinIndex,UgyKLSpFySquJq2vMhF4AaABAg,0
"Shame on the moderators and ABC.  Disgusting biased 3 to 1 interrogation.  Let’s fact check this radical lefty.  A complete incompetent liar! Disgraceful. 
Trump/Vance 2024! 🇺🇸",@gz2024-zaz,Ugw3HaSgwQwL9KnVPkB4AaABAg,1
Kamala is trifling,@andrewcarwile8499,UgxDw6CFMfU_3MF2mZR4AaABAg,0
"I hope all you Trump supporters enjoy paying off the $7.8 TRILLION DOLLARS that Trump borrowed to fund his ""Great Economy""  that he and Fox keep bragging about?    How can republicans be so obtuse about recent history??????",@Raptoraddict6610,UgywvBr-7WjgaFXtym94AaABAg,0
So interesting how this is the only mainstream media outlet that allows comments,@Justsomeguy_23,UgwsrsW9oafIIn2RTil4AaABAg,0
"My wife and i make more an hour than we ever have but we still live check to check that's ridiculous, thats thanks to this economy",@jasonwilson4269,UgzG2chpgJbb2q7OYBl4AaABAg,0
To be a fair debate they need to have it on fox and should have a democratic and republican mediators,@jasonwilson4269,Ugwr-GoWvza6B7ufvtR4AaABAg,0
18:30 what an attitude from the moderator! Are you the boss here?😂,@ChiNguyen-vu7wt,Ugxyr1j_oN9FdEhe1tZ4AaABAg,0
I can't tolerate David Muir. I hope ABC fires him and Lyndsey Davis. I will NEVER watch ABC again!!,@carolhardin5831,UgznG0vWrn6WoCOqPgB4AaABAg,0
TRUMP/VANCE2024,@leahharbison4932,UgzuAhVEyMextsEQq_V4AaABAg,0
What a puppet show! Two cheeks of the same butt!,@spiritualbeing_kngpolo3154,UgyvpT0ED3L_XtfXBLB4AaABAg,1
One on 3 what a joke,@elcucuy02,Ugzm5VXX9a2u_0BoL-l4AaABAg,0
Shills😂,@alvinwilliams9764,Ugys9bSTagtCB3kZCjV4AaABAg,0
"Ready to rumble! 
We are ready to chose Between an idiot con and Qualified scammer in november,",@DesiJugaarDIY,UgyVpeVujJd3gcv31A94AaABAg,0
"The two moderators sold their souls.  Clearly biased and set to try to derail Trump. We the people, know how corrupt our current government is. Vote tgem out!!!",@kathysmith1574,UgwNHicsepWm_OTgplR4AaABAg,1
NOTICE HER EARING EARBUDS. CHEATING A MUST FOR KAMALA. SHE IS NOT ABLE TO DO THE DEBATE HONESTLY.,@kathysmith1574,UgybzJZoFgXzkZQKWgl4AaABAg,0
"IN MY OPINION RE. 
HYPOTHETICALLY SPEAKING  ON
KAMALA DEVI'S  DEBATING STYLE; IT FELT LIKE HOW SHE MAY HAVE PERFORMED 
AT HER DIVORCE PROCEEDINGS (INCLD. PUTTING HER HAND ON THE CHIN). IT FELT LIKE SHE WAS ATTACKING/CRUCIFYING HER SOON TO BE AN EX HUSBAND WITH LIES, DECEPTIONS AND MAIN FOCUS WAS ON DISTRACTION TACTICS FROM HER BEING THE BAD MOTHER  ALL THE PAST YEARS AND 
NOT TALKING ABOUT HOW SHE WILL BRING UP THE CHILDREN FULLY DEVELOPED & PAY FOR THEIR WELL BEING / EDUCATION / PRODUCTIVE CITIZENS OF THE COUNTRY.
ALSO, IT FELT LIKE KAMALA POTENTIALLY BEEN PROTECTED BY ALLEGED ""PAY FOR PLAY NEIGHBORS"".",@RSXXX229,UgwDLYjRB0mQEkqopeZ4AaABAg,0
Donald Trump is a raving lunatic. And unless you're insane and if u want dictatorship you don't want to vote for an evil man constantly lies attacks people! He tries to use fear so you vote for him constantly lying to people wake up America to good not evil. The future of America is at stake Trump only cares about the rich.,@mrxstudlly620,UgzxpnWgd4m6MGl4cvZ4AaABAg,0
"TRUMP Debate With  3  , Not  1",@DucNguyen-iy6gi,UgwdGKg8dCtcogI67Lx4AaABAg,0
