Comment,Author,Comment ID,Like Count
A hero has been lost 🫡,@SaviorsTour,Ugx_hpatiMhDUm_jrOF4AaABAg,1
Technoblade never dies!!!!,@Technoblade_neverDIES_,UgyPx8MiMnE4QWDKnUx4AaABAg,0
this is one of the best technoblade tributes ive ever seen,@plssshowmercy7885,UgzbZoCeTDxFZsgDWzp4AaABAg,0
"“A man dies twice. Once, when his heart beats one last time, when his lungs take one last breath, but he only truly dies when he is forgotten” and Alex, you’ll never be forgotten",@Mr101editz,UgxOqJyS_lBGb9fgwb94AaABAg,1
"Solomon has his thousands 
David has his ten thousands 
But Techno…",@davidrobinson7260,Ugx0TPSz-KFSK7RaxmN4AaABAg,0
❤❤,@laxmiyadav7880,UgwQjlO_8-NGcpM1Soh4AaABAg,0
"He’s in a better place now, probably going 100000-0 against God in 1v1s",@hollowcomb,Ugz8IpZYCbXqScIX9N54AaABAg,0
made me full on sob,@ellysiian4661,Ugxs_e7_EgMrt6siiVl4AaABAg,0
Rip technoblade. We miss you,@Thedarkstalker-wof,UgwRYRoilVB6RJr8_QN4AaABAg,0
In onhor of Our fallen Hero❤,@Tom-xc8xu,UgzoEMjYwJstiAB5v2B4AaABAg,0
I am so happy that he really can’t die he truly deserves Technoblade Never Dies rest easy king and you will never be forgotten,@FoxCornwall-um6ir,UgxqM4QOA8jUD2iUw854AaABAg,0
"I struggle with emotions and fully understanding and feeling them but this, this made my heart ache, this made me yearn to shed tears (if I could), this moved my heart, and this, this is a worthy tribute",@dangerdoo9193,Ugxi5CnKyN_BEnGuU8B4AaABAg,0
Techno saved my life he helped me through my depression,@Demonkingrodan,UgybmpgKM6pMJ4E_cN14AaABAg,0
Techoblade never dies!,@ДаниилСергеев-б3ц,UgzeiUNDgjgKBVRRPON4AaABAg,0
"Every few days I come back to this video, and while it does make me cry, it makes me happy as hell seeing all of techno’s adventures in one vid, potato war, mcc, Minecraft Monday, bed wars streak, and everything else, it all brings a smile to my face knowing that he was happy when he died. Screw cancer, techno never dies, and rest in power, Alex",@AlexCanFly,Ugw5if72AqM_weQR3m14AaABAg,1
"ik it has been 2 or 1 year seens he died but u got me in tires every time i was this thank you for this it made my day amzing ty again i love the animation so much ty again i can't say how much this means to me and not evan words can describe this and i love it so much ty for ever 


! TECHNOBLADE NEVER DIES ! <3 has he whould all was say this is an amazing vid keep doing what you love :)",@dalyalawless-boisvert7637,UgzjQ4FnHggz3FM-0bl4AaABAg,0
He left to fucking soon 😭,@Demise-o1v,Ugz-mrjSm9C0kATc8hN4AaABAg,0
"You May Now Rest In Peace, Your Majesty",@FossilOrca,UgyRYX1bM7brg4yhuHd4AaABAg,0
I love him so much. I miss him,@yalalxx,UgzK2dMvzccDnEF8obV4AaABAg,1
"Lyrics:
Don't wanna live as an untold story
Rather go out in a blaze of glory
I can't hear you, I don't fear you
I live now cause the Bad die last
Dodging bullets with your broken past
I can't hear you, I don't fear you now
Wrapped in your regret
What a waste of blood and sweat
Oh oh oh
I wanna taste love and pain
Wanna feel pride and shame
I don't wanna take my time
Don't wanna waste one life
I wanna live better days
Never look back and say
It could've been me, it could've been me, yeah

Don't wanna live as an unsung melody
I'd rather listen to the silence telling me
I can't hear you, I won't fear you
Don't wanna wake up on a monday morning
The thought of work is getting my skin crawling
I can't fear you, I don't hear you now
Wrapped in your regret
What a waste of blood and sweat
Oh oh oh
I wanna taste love and pain
Wanna feel pride and shame
I don't wanna take my time
Don't wanna waste on line
I wanna live better days
Never look back and say
Could've been me
It could've been me, yeah

I wanna taste love and pain
Wanna feel pride and shame
I don't wanna take my time (No)
Don't wanna waste one line (Hey)
Wanna live better days (just better)
Never look back and say
Could have been me (Could have been me)
Could have been me
I wanna taste love and pain
Wanna feel pride and shame
I don't wanna take my time
Don't wanna waste one line
I wanna live better days
Never look back and say
Could have been me
It could have been me, yeah",@Nooby14,UgzHfzjajQAEZRygLIZ4AaABAg,0
Man dude this has me in tears 😭 it been more than a year and It still hurts.,@Rexjsjsj,UgzTJimHF1grFheQyyt4AaABAg,1
This is so great,@Dark-Warrior-v1j,UgyXqVx5lhnXMYasq3J4AaABAg,0
Even tho I am watching this 5 months later it is a really cool and good edit. Thank you for making this and I am crying rn. Man I am watching this night and it's a good way to send the night off before I go to bed,@meetoo7542,Ugyl4OPuEbapWhnF9zN4AaABAg,1
"Technoblade's skyblock monolog is perhaps the not only the best thing I've heard from him in the short time I watched his videos, it is also a great speech for gping into life or getting out of school for the last time.",@apearofglasses5801,UgznXB4vmC68xfSaVlV4AaABAg,0
I am still watching his channel and legacy grow even without him here. It amazes me on how one person on creator can bring a huge community together.,@ThatAceCrow,UgzdyQs6ognVZNTHL4x4AaABAg,28
Grew up with my big bro watchin him. It feels wrong tht he didntbsurvive tht after all he said and did. Becoming the best pvp minecrafter was all we watched him do back then. My youtubes name was once exenoblade as a tribute to him and bc 9f this song i gotta say aymen and his sisters picking up his glory.,@Raiperion,Ugx9dwmgGI_x1QMj4Cd4AaABAg,2
Techno blade was nothing short of a god,@OliveBrick-zn6yv,UgxiQQtBkdUkAGUOkr94AaABAg,1
"The Legend Never dies, Technoblade will forever live in our hearts. He was one of the greatest inspirations for many including myself and I'll forever think back upon the fond memories he gave us all.",@RandomUser_Here,UgwP9untzKlHP8wdfUJ4AaABAg,3
tecnoblade never dies,@PhoenixBirdO,Ugytoa8ngDkRFEfLsYh4AaABAg,1
I was a big fan of techno thank you for tributing to him🥹,@LimeCyborgPlayz,UgzFnHvB0WzhnOMFjU94AaABAg,1
"Absolutely beautiful, I have almost no words, but I'll say what I can. 
He made me laugh, and this made me cry. You did amazing.
Technoblade never dies!!!❤
(Edit) Evertime this gets recommended to me, I'll edit.
Cried again, thanks Techno.",@NijutheWolf,UgxTo-WnmI0ijAu5tK94AaABAg,2
You know what they say technoblade never die,@CjSmith-sy6mq,UgzkPEOtzTQ1UdH1vc94AaABAg,1
I am crying so crazy i miss you techno,@Jellybean-lf4iw,UgyfAtjnfq6LEhifuF94AaABAg,1
TECNOBLADE NEVER DIES!!,@dr.planta1313,Ugxr43fQdSQcGdz2S6d4AaABAg,3
"Damn it, I've never shed sincere tears so much, and my smile didn't shake so much when I tried to keep it on my face while watching.....

Thank you for this wonderful video (now my whole T-shirt is wet through with tears, even squeeze it out), even though I fully entered this fandom just a couple of months ago and could not catch a single stream with this guy, but I fully understand the grief of his fans, the community and the entire composition of the Dream SMP Techno server (I can't imagine how much this news hit them then). He really was a good man....

AND fuck, TECHNOBLADE WILL NEVER DIE!!!!!!!!!! HE WILL LIVE FOREVER!!!>:.,D",@ti-ashi-games6033,UgzJpggpf3Dad5MDftd4AaABAg,1
🥺🥺🥺🥺😭😭😭😭😭🥹🥹🥹🥹🥹,@savaniadavies-keiller,UgwdKOwEcb8IWBJIazV4AaABAg,1
"Napolean, one of the greatest leaders of history once said that immortality is not to live forever but to leave a mark for future generations to remember.",@jaopao3227,UgxGSt-6DVk5ctiJPLx4AaABAg,14
"I will never forget him, and how he amazed and saved me. This is such a brilliant Video and animation of all the things that inspired me and helped me become the person I am today. Thank you so so much. Technoblade never dies.",@pheonixgray524,UgzSSR2xaSEgy3VbAwN4AaABAg,4
This is just awesome work! I would say that a legend like Techno never truly dies.,@woulw0,Ugzeu3CuhEt9xU2Idu94AaABAg,2
"Should've been me

Don't cry because it ended, be happy it even started. Technoblade never dies 👑  

Roses are red, my tears are blue, the blade never dies but well miss you😭",@BladeandMe,UgzC3b2DGmCj62MX1lp4AaABAg,1
FUCK YEAH,@dudewonde,Ugz_gdzGpUUPaL-CNWB4AaABAg,2
o7 TECHNOBLADE NEVER DIES,@FangXD-vj8om,UgzkF81wRqK3TYl2gqZ4AaABAg,1
Still hurts,@ssss-pv6sl,Ugw-v_HWQ96gUEhSZKt4AaABAg,1
"A moment of silence.
For there has never been anyone who has made a bigger impact minecraft and gaming history, and left us with the greatest love and silliest memes.

This was truly amazing.

I miss the big lug so much",@alexanderrosario8569,Ugwt3E8SwujlIpH4WsB4AaABAg,1
o7 THE BLADE NEVER DIES,@SamiBallard,Ugza9idujkf1HLyRrmZ4AaABAg,1
I guess.. people die when they are forgotten,@marcussalvador4007,UgwQglyzVDsG-lcilnt4AaABAg,1
I held it all in until the skyblock quote,@cheezus_lord,Ugw8wNXT9h5PavHD1KZ4AaABAg,1
"waaaa, u had me crying at 3 am bro",@stinkyjr09_yt,UgxBbpNJEZZgRuO8DNJ4AaABAg,1
I'm not crying  you are,@Family-yw4en,UgwV-7L9SEPBZZDKqTp4AaABAg,1
TECHNOBLADE NEVER DIES!!!!! We miss you a lot technoblade you will always be remembered all the time it’s been a year wow life is going fast,@Panbee616,Ugw-sHgYpwKdpHOCHtl4AaABAg,2
o7,@infinityr2332,UgxykHKSSmoLk--7lLx4AaABAg,1
that last quote just broke me. Technoblade never fucking dies.,@acelvlad3383,Ugy3IkGG1u90qkIProJ4AaABAg,1
i wish there was a great statue of him somewhere,@Black.Templar_002,Ugxkgc8JR2zO1wpfrZR4AaABAg,1
I love this ❤❤,@Vannassa_Moonlight,UgzE1jmELUs_b_8iCyJ4AaABAg,0
"I was fine, and THEN YOU PLAYED HIS AUDIO AND NOW IM CRYING.",@williamblack2904,Ugz2lLNywkQ7bPMnE414AaABAg,0
he might have only 80k subs BUT he was able to get a legend to comment in his video,@miguelantoniovillanueva2764,Ugy8098kJ3F5YtqNZ6V4AaABAg,0
I being watching over and over and I still can't get over that he is gone it been 1 without him,@TigerGamer-zc6tc,UgwK8ZT2r7tr_m_FuQJ4AaABAg,0
bro i cried during this- and now i just rewatched it 4 months later,@I_Like_Minors,UgwPbSMwVdeTi76gXXd4AaABAg,0
Just like Technoblade said he never dies because he’s still in our hearts!rip Techno.,@Apex-drifters,UgzHCfXtYL32FNyR_6h4AaABAg,0
"Rip technoblade
The legendary minecraft god....
He will tribute our hearts till the end of our time...
May he rest in peace....",@Duxxky...,Ugy33BlEs7M31OeIUGN4AaABAg,0
I can’t stop watching this o7 TECHNOBLADE NEVER DIES!!!!,@Strawbi_,UgzBkLNuNH_E8T829754AaABAg,0
"I’m a massive fan of Techno, never subscribed because I only got a YT account recently and I can’t bring myself to look at his channel, one of the reasons I found who I was was because of his involvement in the Minecraft community.

It’s difficult, I’m probably gonna die a similar way to him because of my genetics, I hope a cure to cancer is made by then, I don’t wanna lose anyone, from content creators I never knew to my own family.

I always use one of his quotes pretty much every time I need to comfort someone because it comforts me so much.
“Everything is within my calculations.” Is the quote.

I normally favour characters I relate to but Techno’s DSMP character is gonna be my all time favourite character ever, no matter the communities I’m in his creations will always be my favourite even though I only relate to the anxiety peer pressure things.

I feel shame over the fact I can’t bring myself to interact with his content besides stuff related to his character, I hope everything will be okay in the end.

I believe in ghosts and all that paranormal sh*t so one part of me feels comfort knowing that if ghost are real he’d probably be chilling just watching everyone, laughing at people, just chilling. He seems like the ghost who would do harmless things to mess with people investigating, just doing the randomest things to scare ghost hunters.

Techno is a great person.







(Yes I used present tense, the idea of being referred to in the past tense after you die is idiotic since you wouldn’t change into an absolute monster after death)",@ShelbyLikesStuff,UgzBcBwGABu1uWFEkS14AaABAg,0
o7,@gregf5814,UgxJOAYlrpWmGfFbLMl4AaABAg,0
we love you technoblade,@gregf5814,Ugyq6VgnqncDygsnQ4R4AaABAg,0
мне очень жаль что он умер,@cherupasksa,UgxlUpsDzmWegPnoZKl4AaABAg,0
I’ve never cried so hard at the start of a day😢 rip legend 🕊️,@Icy-ue7pv,UgzXA8ZctdNx-WZDzaB4AaABAg,0
"I watch this every month, every month i cry just for a few minutes.",@sirsquadie3383,UgywUS90gnYDsMj2cSl4AaABAg,2
Everyone watching this will be very sad,@Kiing_akaKK,Ugxhw974qF0jHdv56hl4AaABAg,1
beautiful,@gcoverlordwertd,UgzYJqN-dvAEYGxSMUl4AaABAg,1
i started crying at 50 sec this is my second time listening to it every single memory ran in my mind 😭😭😭😭,@MyghaBestsk,Ugyjk5xwaJ17DLSqxD54AaABAg,2
im litterly cying right now,@pannakhaleda8775,UgynQ-0_pbTiPBmoU2J4AaABAg,1
Techno in a fraction of the time given to most flew to new heights,@hughjack5066,Ugx5l7A6T-WvXV7IxEJ4AaABAg,3
crying crying crying why? why did he have to leave us and why did my brother have to tell me this news on my birthday,@themyheromen4530,UgyhB2il1GZzAMLBdlZ4AaABAg,0
"Fly high king 👑. Oh god, the waterworks are coming now😭😭😭",@sachikopink0609,UgxMhZdYYaDQP04Ibit4AaABAg,2
He is the king,@bennyopg20075,UgxhHGdc-QYwdD30hkN4AaABAg,2
I miss him he was the reason i was happy he was funny kind and good at minecraft lol BUT i still really miss him he shall never die in our minds and hearts,@Random_Tomato_Man,UgyLBamnztrB4H0EC2x4AaABAg,2
To tell the truth techno blade did not deserve to die,@ozzyager,Ugyiv6607zMO0Ne43aR4AaABAg,2
"cried my heart out, thank you",@cosmologicalx,Ugw49AQnkUDqiYLDMgd4AaABAg,0
"the song goes absolutley perfect, this video is 10/10, i am still dealing with the sadness but this helped alot",@KingJllyfish,UgzPQDl3d9I7MqQjXRh4AaABAg,0
"this is the best tribute I have ever seen man, this is great",@PotatoanFries,UgxKB_nwm_Q982JE5J54AaABAg,0
I Never noticed 00:20 but its so true,@Boonat-eq1bo,UgwRyekXpyYb--TdP6l4AaABAg,1
0.24 technoblade hating lucas,@pedrotapia74,UgyQZfkzwqOuS15j7FB4AaABAg,1
technoblade was truely someone we all will miss,@ourgodshrek,UgwuZtEtEU8Lcvuxv3l4AaABAg,0
"""if i had 100 more lives i would be technoblade every single time"" - Technoblade",@AtHomeStudios8197,UgyuGpdnRGq_oYifU694AaABAg,1931
"I feel bad for the pets techno left behind, but sometimes you just got to wait I guess…",@edwardp.higgins1830,Ugw6O9JFmoGMfv1j4-B4AaABAg,0
we will pay respects to this magnificent warrior ❤,@Alamoudi-a,Ugxr7rUjR5mQdT-ZMGR4AaABAg,1
technoblade never dies,@velvetfox5001,UgyqAA_IWH5wI6o90M94AaABAg,0
😭,@arshiabanei2916,UgzsuJDkOdU1Z23XwXR4AaABAg,0
Oh my god I love itttttttTTTT,@jessicabrown3877,UgzAACEOmgrdz6IZVoZ4AaABAg,1
"Technoblade has been through do much in a ""game"" this is what happened with techno in his Minecraft journey so much playing with friends making jokes laughing this just proves that this so called ""game"" is so much more the awesome moments of tragedy laughter epicness just proves this is a live well spent",@dlscoman,UgxdrsOUlzsFvLxM6zR4AaABAg,1
This feels like an outro of a film. Love it 🙇‍♀️,@Mikudayoislife,UgyrmK1mtXm7WqwcPZV4AaABAg,1
rip the 1 and only goat,@tedshaw4826,UgyAi5M9HNnKuasuwwF4AaABAg,0
Technoblade FOREVER !!!,@hpdsh,UgzRsWcupRbNmww83NN4AaABAg,0
"Making me sad again, thanks (But actually, thank you for this tribute)",@PyroShadow117,Ugxu0AIx9IB0n1ofb6R4AaABAg,1
"o7 

""Finally.. I'm free..""",@minecraftsteve2504,UgxeXXZqJ_KH5Qtwlup4AaABAg,0
This is a Masterpiece,@XPproductions365,UgwCzbfaMdLR4rzOXyV4AaABAg,1
o7,@Herbeisthere,UgwXLefmydrfT8mVBJd4AaABAg,0
"BLOOD FOR THE BLOOD GOD 
TECHNOBLADE NEVER DIES
Just can't get over the fact that it's been a year and almost five months am just bringing on his streams the potato war sky block bed wars and the earth and dream SMP just can't get over him it's impossible to let the dreadful fact to leave our mind am missing him more and mote every day 

TECHNOBLADE NEVER DIES",@_FallenClown_,UgwNQi8DQK0mIOpjXX54AaABAg,2
[*],@gazeton7754,UgxhVMDNXtuAChf3PYp4AaABAg,0
“Don’t go quietly into that good night.”,@chaseking5590,Ugx-AttU5oWB7ummPDV4AaABAg,0
ABSOLUTELY FUCKING AMAZING!!!,@-AnonymousDave-,UgyVPfWOPa2EGn03BfR4AaABAg,1
"Rest In Peace Techno
TECHNOBLADE NEVER DIES!!!!!!
It has been a year but let them be decades or centuries, you will be always remembered as the King of Minecraft Community",@darknode4791,UgykYG3rEBSMK12XGMp4AaABAg,1
+1 Subscriber.,@kevinkitt8140,Ugz4fVgBmE0K08hj-kN4AaABAg,0
"i love the reference to dan glitching out. priceless point in the stream, and one of my favorite techno moments.",@wolfwires,UgwXaYDbMbBcThJIJNt4AaABAg,0
"One day man, we will get the ability to raise the dead. We will vouch for you to be one of the first Mr. Techno. We miss you.",@screaming_cat_,UgxmQxcdh4Tb9IXRcTB4AaABAg,1
I miss him so much,@lucaslapoujade3829,Ugx8kkEDNrDRv7Pij254AaABAg,0
The world has lost another shining light in a world of darkness and despair,@Odd_Viper899,Ugz507bUxmLwZH1EijJ4AaABAg,1
o7 king,@Caity_1435,UgznQiSqyqTu4QJO9dV4AaABAg,0
I miss him,@dus_tiny,UgwVlE_fqoIZEgpzefV4AaABAg,0
This is his story,@alannahardesty6166,Ugw1RXiNoJUDQyXIj2d4AaABAg,0
"I love the character designs in this❤❤❤❤❤


This is amazing!!!!!!!!
I started crying nearer the end",@UnaCorn-cq4wy,UgxuwSjlvm_1CR-9I-B4AaABAg,1
"I’m only now realising just how great of a life techno must have had during his explosion of fame. Just constant fun with friends and if he wasn’t with his friends he was probably having fun with his awesome dad.
now i realise why techno said he would love to do it all over again.",@rapidrush6033,Ugx72h5QAPlOzSB3IyF4AaABAg,0
"Ngl this video made me smile as much as i cried

Alot",@Pxel-1,UgwfzGe6auWAbAP7NO54AaABAg,0
The fact he got cancer right at the peak of his glory just shows how sad his passing was and how impactful it was,@Pxel-1,UgyqKWwQ9r8h-0cyxHh4AaABAg,0
Thank you due,@tylersland6737,UgyTjcIXeLqL_DwV4YN4AaABAg,1
I always genuinely cry when I see something by Technoblade,@kisame4352,Ugx1O-vInhbk40dV9eR4AaABAg,0
Good game king,@ketokeyes,Ugy6FOklkPhhBHeTHX94AaABAg,0
TECHNOBLADE NEVER DIES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,@NoctivagantDiurnal,UgybvzqeQw82kZxfMaN4AaABAg,0
"*TECHNOBLADE NEVER DIES!!!!!!!!!!!
INFACT HE’S UP THERE WITH SLICKAROT PREPARING THE HEAVENS FOR WHEN WE JOIN THEM BECAUSE AFTER ALL YOU CAN’T END LEGENDS WHENEVER THEIR MYTHS HAVE BEEN WRITTEN YET!!!!!!!!!!*",@levievil9220,UgwHwbW1lIfErrEWdbp4AaABAg,0
"... I watch this over and over again. This perfectly captures every moment of his career, and I love it. Thank you for this tribute, Technoblade never dies. o7",@betamsf9682,UgxUju_P8vRQAGNElod4AaABAg,0
😢 damn it's been that long😢,@K3n43,UgwI78kT4C3uArCt3M94AaABAg,0
o7,@not_dinnerbone,Ugw3mRHG4MzNMOJNlpJ4AaABAg,0
"Amazing edit, this was a beautiful tribute for a great man. I remember watching technos Minecraft Monday streams every chance I got. It always brought a smile to my face. Thank you technoblade for the joy you have brought and still bring to so many lives. Your legacy will forever live on.",@animelover-eh9yy,UgzJE5LYAkv8x7ZeLvh4AaABAg,0
This is amazing. Fly high King,@yakobman,UgyV9YUOZoqGwKymRn94AaABAg,1
I still haven't mourned,@myri_the_weirdo,Ugxtunq-KWUbjfsQLjB4AaABAg,0
Man i miss techno blade. he was a great youtuber.,@space_junkie9414,Ugx5vfAtxQ8EQwJXgCl4AaABAg,0
AHHHH!!! this is so good you've got me crying at 3:41 a.m.,@caitlynceleste14,UgwYc3aby3tg9H7DMfx4AaABAg,0
"‘Don’t wanna live as an untold story, rather go out in a blaze of glory’ 💔💔💔 Techno’s song",@Reaz3r,Ugydf2He8Ig7xvJTLEB4AaABAg,0
"Can you make a manga of it its so good.Thanks for technoblade  he's fill my heart with joy.

Rest in peace:
TECHNOBLADE",@Wither_Youtuber,UgzjEZO905NloMCz8B54AaABAg,1
"“immortality is memory and legacy and history. it isn’t outrunning death but outlasting it. Storytelling may not be the most important thing humanity’s ever done, but it is how we share the gift of immortality with the people and stories that we love.” (Red OSP The epic of Gilgamesh.)
Now TechnoBlades is both a great entertainer and storyteller because he made us believe his story of a force of nature that is unstoppable that is akin to the god of war’s portrayal of Kratos. “TechnoBlade never dies.” Is true because like Gilgamesh people told and retell and reimagine what he shows us like I am doing now, we compare his story to others like him like Kratos, Enkidu and Gilgamesh because all of them have elements that we can compare to TechnoBlade like Kratos distaste of violence that he had to break or Enkidu dead to illness that was almost inevitable. though no Will of he own, TechnoBlade has become immortal like so many others before him and only time will tell if he will be like Gilgamesh. TechnoBlade truly become immortal.",@Unknown057,UgxbXZEWYoOFr8CgIcp4AaABAg,1
o7,@StoneMinecraftDude,Ugzl5pK-XAgcxU0ZFJB4AaABAg,1
A man who is remembered can never die.,@ShadzeriosFIN,UgztiIc5abZ1CQmzvmF4AaABAg,0
o7,@kirry.the.dino127,UgzG7HPQKO699cWywDh4AaABAg,0
This made me cry alot... He is the king of Dream SMP. Im happy abt techno have alot of subs... But he died from cancer hope he wasn't died...,@Sky_ded,UgyXa9yS4mnoOXCk_9B4AaABAg,1
"i sure do hope techno gets a phone in heaven and he can watch this, TECHNOBLADE NEVER DIES",@tic_tac_07,UgzPUokk5qYEiLy_JcN4AaABAg,1
This video is very good,@frejaalexandersson4860,Ugz_3wmOuHueD_eymuR4AaABAg,0
"“Hello techno, nice to meet you” my last words (not dead)",@Glitchyday,Ugz6jHuFq0Vtz7YfCpZ4AaABAg,0
Omg that was amazing 🥹,@Lightno021,Ugymz8-StQcGMD2LltN4AaABAg,1
"This is an amazing animation to appreciate Technoblade’s amazing legacy. We all miss him and this genuinely got me crying. Thank you Techno, for saving lives and making them better. ❤",@Mcytinnit,UgxGM2p-lRtGSKRtSP54AaABAg,1
"I had this on my watch later for quite a while, because I can never seem to feel ready to watch all these tribute videos without breaking down entirely. I managed to keep in my tears… but then I heard his voice and broke down as expected. Thank you Technoblade. ❤
Technoblade Never Dies 👑",@Iluvpotatoes-v-,Ugyh_cJnXufL3ZtchCV4AaABAg,2
I now smile at this to know he lived to the fullest and that I knew him before he died love you man you can rest,@Dell5123,UgwXsi10c66JZx8A-Dp4AaABAg,1
amazing,@Cal1336-en5bf,UgzIUuTT0EyuW2KCx3V4AaABAg,0
Thank you for this. It is such a amazing video I am glad people are still makeing videos in his honor after a year. o7 blood for the blood god,@Lando_188,UgzsQ3h29gwaUs2AgR54AaABAg,0
"I like to believe he would have joined in the minecraft mobvote boycott, o7",@genderlesssalamander8939,UgzsTqUzm_aFu3PaWNp4AaABAg,2
"The unforgettable Honor of the Technoblade legacy... RIP, you will be missed. 🪦 ❤️‍🩹",@slimysid6662,UgwH3RugLXGN11OHFDJ4AaABAg,1
Oh... This hurt a lot... 🥺🥺🥺,@rosiewantsacookie3538,UgxOJAe6ZyBas5VE7DB4AaABAg,0
他为什么丢下我们就去天国了！,@yanbingliu4402,UgwBRSWfBTtfk0VA3SN4AaABAg,0
"This is so amazing and the best summery of his tale and legacy, he will never die",@eusebioreyes7605,UgxHxXADYvDce_MSOoV4AaABAg,0
"I was streaked with tears after this. I recognized every single scene shown. It just hurt to realize that he's not here to be with us anymore.
“One can save millions, yet sometimes, millions can’t save one.”
Fly High King,
Rest In Peace Legend,
Technoblade Never Dies.❤😊",@I_am_SX,UgxXLJzE2BOQtZt-_yl4AaABAg,1
Such an amazing tribute,@m1jen,UgwcAc0d94OrR81EfW54AaABAg,0
YOO TECHNOBLADE NEVER DIES,@randomramen3749,UgzQR1Xo-ltXvae_9QV4AaABAg,1
"When I saw this it almost had me crying I'm so glad people are still caring for him and hope that people never forget about him .

Please never stop or give up and always do you best 😊",@robinfesperman6421,UgzsQQMaBDhM1MuP9Mx4AaABAg,26
the world needs him back rest in peace,@MrUnknown2629,UgxFWeswtCErGBBCigF4AaABAg,0
technoblade WILL NEVER DIE!,@code28121,UgzI60Z2cQsfFcdhpht4AaABAg,1
heroes are remembered but legend never die!,@gamenight1982,UgwqXp_MWIhmZ5u6DXd4AaABAg,1
I miss him so much...,@Rexiye,UgyQRmeUtS7rDdOp6yF4AaABAg,2
I hate that i thought is was a joke for like a hour than started to cry when reality hit,@command_legend999,Ugy_er_DtUx2e-qP4vl4AaABAg,2
"No matter how many years go by. 1, 10, 20, 30, 40, 50, 60, etc. As Long as i live, and probably longer than i live, me and people Who Will, have and Can know me, Will continue to keep his memory fixed on the surface of Earth like an unbreakable object.",@Jake_Gotthard,UgyffsSlNuPsQq_1qoZ4AaABAg,0
technoblade never dies,@austinwilson8373,UgwvBGGyG4ltzVlOiF14AaABAg,1
I still think about him I miss him😢,@emagenevanhorn1543,Ugz78sw9KzZhh-WWaMx4AaABAg,1
"If I had a time machine and could go anytime into the past, but only once, I would no doubt go and show this to Technoblade. I believe he would have enjoyed this.",@GarethNutt-co5cd,UgzJkUYgzEXAUojKucl4AaABAg,3
"Techno was such a figure in my childhood memories, it’s sad to think about how people have now forgotten the impact he had on us",@Broccoli-paste,UgyoFA75WtY9OWJosh94AaABAg,1
TECNOBLADE NEVER DIES!!!🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳🎉🥳,@michelle.169,Ugx1Ecai2sQcaocYFp14AaABAg,0
Been a year and he will NEVER be forgotten completely he is always in our hearts somewhere deep one day you'll look back at this and realize he never truly died.,@veryhairy2809,UgzZ0qgZAx90iDNX0cB4AaABAg,0
This is incredible,@IsabelleChalmers,UgzI6ZHgyfrWpH5rXp54AaABAg,0
man got me crying at fucking 2:46 am,@ghettoprods,Ugwd_wkq3eqwKtuIy1l4AaABAg,0
"I'm Watching This Everytime It Pop's Up And Dude It Makes Me Cry Everytime 
I'm In Class To 😭😂",@H3nry0vO,Ugyj7wvI-tJaCUbfkKJ4AaABAg,0
Wow… just wow….,@metube1590,UgyTKhtfs1Rnpy86WNx4AaABAg,0
Rest an peace and you never die you will long forever,@lola.b2312,Ugwd4LvcZqIPLJ2jULl4AaABAg,0
I finally listened to the song at the end they could not hold my laughter,@ninjaswengie4864,UgzJ4QrQ9rEcQWYJ5ql4AaABAg,0
"o7    well done, sir.  #oneofus",@bigbigtimeboy,UgxGNmkHQZ6qgW6QtdZ4AaABAg,0
We love Techno,@DemonlyVenom,Ugzesu5cc5wOfLw3Cr94AaABAg,0
If you didnt donate a large percentage to techno. Then fucn off,@danwest9628,Ugwg10xGfvsVCr7F18p4AaABAg,0
What a legend he most definitely earned his crown 😢,@caksiloveeatingchicken5417,Ugx5lWT6oe-uUDgpoaV4AaABAg,0
Holy shit man this fucked me up big time,@BlixerYT,UgwqtLFa9UZoBuRHrN14AaABAg,0
I was starting to cry but the end credits😂😂. Which i think just speaks volumes.,@jerkygirlx,Ugwzm2lyg7_tpUi5KPB4AaABAg,1
honestly every time i open my Minecraft i listen to this song in my Technoblade World #Technoblade never dies,@stormy32,Ugwea1d7lo2BkmQHELt4AaABAg,2
TECHNOBLADE NEVER DIES,@kalebbender,UgyHWicDOC_MTp5YbYZ4AaABAg,1
Im not crying you are the one whos crying,@VzXavier62,UgxE9CAUARoEGPyMTA54AaABAg,1
"I wish I had something profound and meaningful about how technoblade affected my life, but I don't. But he made me smile, and that's enough.",@izjusme9504,UgzjOnMqZ4kkRaOH9eV4AaABAg,3
