Comment,Author,Comment ID,Like Count
,@Efekkose,Ugx28VbDffsTwZtHRsd4AaABAg,0
,@gizliadam208,UgxQZDpQcCX-tuRYlsF4AaABAg,0
,@frincecarrascal2510,UgzSU77xifIpfFfu4V14AaABAg,0
,@toptrendvideos6008,UgzINFZYMwc9vKQsfgp4AaABAg,165
,@kartanesi3050,Ugxb6IphKoa2J6LJ9rd4AaABAg,13
,@amanbanta5604,UgxWZAI_MGQ5NtRJEHB4AaABAg,0
,@crazy8300,Ugx-eKX4Cudl6ws_YyB4AaABAg,136
,@СилаТехники,UgxLLoGBk0IBNQQpDOl4AaABAg,147
,@unnatijani4562,Ugyl8R2_pbF3RWGt_ll4AaABAg,15
,@aggamez9958,Ugwu3Hk2DTo6jK9wSFh4AaABAg,156
,@film10line48,Ugz4meh1ShCOwZc8Ktp4AaABAg,185
,@revandemiray9644,UgxMpbd1kntiNMahqv54AaABAg,121
,@emintepe4288,UgzqVFh8YZ7-VhrXrS54AaABAg,0
,@ibahim_hd4511,UgwcHvA8624rS3x8vjV4AaABAg,147
,@user5535,Ugxw2lZ3G5HC4Y4z1nx4AaABAg,136
,@sanketmahadik579,UgzGdG5AL9JVbqJMTJN4AaABAg,170
,@ofacekillah,UgxFs3FzrVLKiXfR2-54AaABAg,0
,@sexy_tanjiro8878,UgxoFmOYxuMA1n6ueq94AaABAg,0
,@cellanddanielle,UgwRnScF9xnEFVFB-HR4AaABAg,0
,@cellanddanielle,UgxjX1p1yNM6cbK0Ki94AaABAg,0
,@brianyobbz497,Ugy6TdCFip32RO9azEZ4AaABAg,1
,@gamerstars8384,UgwQlvwWo1YwyDBwq514AaABAg,0
,@kekw6349,UgyIBEYQLuhBiRzudER4AaABAg,588
,@asdordizileri700,UgwXE_XPkoEKhgGs8Al4AaABAg,0
,@shinski8114,Ugw19D4JmzbOTLOw-a14AaABAg,0
,@shanevmax34,Ugx5bD6BnGWlbNSFA3x4AaABAg,0
,@CRAZYNESSGAMING,UgwSD10ECNuU_n6f-914AaABAg,1
,@anthonyvenney389,UgxkERxQ-Lvn-grPZ0V4AaABAg,0
,@HaoNguyen-dl1tu,UgyBjH5mzt6RRH0zitd4AaABAg,2
,@nullblank1770,Ugw4tqDjLO8hKHVm6894AaABAg,0
,@keeferh1,UgxY80sFJUK55wFVp1J4AaABAg,0
,@roccodevillers8860,Ugz0YLZ3_Asmil0Fmlt4AaABAg,3
,@MA-vw1pl,UgyqFPIDtyy34wRI6j14AaABAg,0
,@deelong4002,Ugwqjg8nuO_QnFuEFz54AaABAg,2
,@showkelvin,UgxQ6MJSu4V0n-It0yl4AaABAg,8
,@MrCroel,UgzHCnhpy97NjFBg-6V4AaABAg,0
,@EslamLooma-xo2bk,UgzsnZLobEejy6BsAex4AaABAg,0
,@infiniteblades,UgxQLPSEhEvMiVjOihh4AaABAg,0
,@alexchen8380,UgxvnofXU-v8uqxuK_t4AaABAg,0
,@verycoldice4,UgxVL6F2zj8ThV4HkmJ4AaABAg,0
,@DMBall,UgwXFim86JY1k0paL6Z4AaABAg,0
,@slawekwojtowicz,UgyEQMe9nDu-eI3sdAh4AaABAg,0
,@Bobhenry-c7z,Ugwxcb2Pn-Y6p6fkLrd4AaABAg,7
,@LaFamChannel,UgwRE6TFpnc-uohfJIx4AaABAg,0
,@toonify7620,UgzBx-AqYOPknHEuW6N4AaABAg,0
,@paulamcminn9618,UgzZN8eYmcdP4FZv4P54AaABAg,445
,@Malignantt1,UgwyzbAqPi7D9NZ4A0t4AaABAg,0
,@magnuskallas,Ugx5WYdFkWrC0eGSGvZ4AaABAg,0
,@Bill_Cooper,UgycItuuzxeI1BbZZQ54AaABAg,0
,@daveBit15,UgwOHhUHTvx5ODZfLRx4AaABAg,0
,@egbunaanita1902,Ugzj5MAVIMnlVdLfIXN4AaABAg,0
,@f.d.gibson2311,UgzjSdp4VhKzbuWJ8JR4AaABAg,0
,@seanfagan7384,Ugyx0YAOIPceGUtB4E54AaABAg,0
,@TheoRhoades,Ugw41rkK88I5RmCttgN4AaABAg,0
,@ozarkyeoman9305,UgxRn10J6e0WvXcA0kh4AaABAg,1
,@johnsheil4466,UgyqpQDYG514p2HwjJN4AaABAg,0
,@johnsheil4466,UgxJxwq_cC2jtk8o7hJ4AaABAg,0
,@dauda7988,UgzaoOHKJusV54kQkfF4AaABAg,0
,@4793bigdaddy,UgxC911lj85RPGU6rDh4AaABAg,0
,@gladegoodrich2297,UgxqvC1LLidbW8lGJcV4AaABAg,0
,@noway9081,Ugy1nNEeuHtK29KLN6J4AaABAg,0
,@kidreem6823,UgxPliWcUVBDxm5lxGF4AaABAg,0
,@kidreem6823,UgyM3E6n_yV2rghjgLl4AaABAg,0
,@jonsmitt9769,Ugy5sNc_UUtt82LSY0B4AaABAg,0
,@acepedro12,UgyFFzvnel4nncbKvVp4AaABAg,1
,@twellerstudios,UgzypILfe9iRf7cKewd4AaABAg,0
,@pinkrebel8412,Ugza2pLbFXRNW4G_TmR4AaABAg,0
,@tombryan1,UgwcRK7i1c3136paxfN4AaABAg,0
,@sladeyoung1637,Ugy7xNvzfryQslVnSwd4AaABAg,0
,@OregonCrow,UgzKXvXI-_vKqfd5R_B4AaABAg,0
,@keagzzz,UgwqWJUGB7ESHZ6thtF4AaABAg,0
,@limahlkaja1267,UgzDsczjrHpcOO_BKgl4AaABAg,1
,@xiomanaxoxoxo3212,Ugz7PLVcrrI_YD8a8fd4AaABAg,5
,@Nill757,Ugyey2vvV8zJuL6n-F54AaABAg,0
,@noway9081,Ugy6GAuVgWZbJYJXfH54AaABAg,2
,@Briguy1027,UgyM5JO2usrNqkuzC9Z4AaABAg,70
,@seriouslyyoujest1771,UgwLoPdYTyW7W61QhTl4AaABAg,0
,@harrybaulz666,UgwlKMG826Z8pBBH6TR4AaABAg,1
,@odysseuslost,UgwQ0VTDk8vCNQPUfv14AaABAg,2
,@jeanlefranc3817,Ugx184b_eSk_C-SgpBx4AaABAg,11
,@spikenn616,Ugx_yD2tFZAr3oKCCu14AaABAg,0
,@Matt-bg5wg,UgwvOlEGQ2syWMD8jxV4AaABAg,0
,@ricardocisneros9847,UgyTnmrl8ZTgUSRRZUx4AaABAg,0
,@c41978,UgypcjLSDzrHQCRF13N4AaABAg,0
,@kamalalama-lama-ding-dong4452,UgwDq-LUrVyGKPoO5i54AaABAg,1
,@fabiann.leonmedina4702,UgxaD47QGpqCiOcR03h4AaABAg,0
,@Nevertobebad,UgxmRe9yo9YMuKX2tkl4AaABAg,0
,@daleennis3140,UgwxjKjW4YMR15xbl2F4AaABAg,0
,@paulboring9053,Ugx2KvurRjN3n1c3QNF4AaABAg,0
,@michaelpettengill4789,UgxpslMb2SYHfXMehPN4AaABAg,1
,@not_nostradamus683,Ugy3YELGdd4FdryC1_p4AaABAg,11
,@tenthousanddays2103,UgxNeo85gVGfDhSCWzJ4AaABAg,0
,@tanujSE,UgxhHO8cDD3P_3aD4jd4AaABAg,0
,@jeweleratlarge,UgyUuIN5kgb1Rq3MzFt4AaABAg,0
,@legacymedia8468,UgyafKa1FUyJaPjYJjB4AaABAg,4
,@drewsorbie9143,UgxlSZE6E5EWBiEGAC14AaABAg,0
,@UpRisingDown,Ugy121rQWmI4Spo5pC94AaABAg,0
,@Abhishek-kg3jr,Ugwc7hM4IE-x0wftsaV4AaABAg,0
,@frustrationsofhumanity9212,Ugwh-q5ZyDJqn9QE0Tl4AaABAg,0
,@StanleyHudson1,Ugyd6A8_U-zz7H17vVd4AaABAg,3
,@vp62ift,UgxCE8pvSN6S72TLUmR4AaABAg,0
,@larryroberts4984,Ugzg3EmunoEjcD7efkB4AaABAg,0
,@spankhill7722,Ugw6-UFsI1jYeffRn0p4AaABAg,7
,@robertboldman2043,UgxPONVYRLwAof5kRjh4AaABAg,0
,@katrinastubbs33-3,Ugxck-FuFQoxwkP61yZ4AaABAg,0
,@puga420,Ugx-N8QIf1-nKNza8Fp4AaABAg,0
,@CooperDog746,UgwUinixYJBNiofESet4AaABAg,0
,@MoltarTheGreat,UgzKna_r54nyTjGP67d4AaABAg,0
,@MartinSage,UgyF2XGKDcLZYwpQFaN4AaABAg,0
,@stevejorfi9086,UgxS-5PUEzIDEMURbS94AaABAg,0
,@cwesley2005,Ugzj7hg35xNBMUN__uR4AaABAg,0
,@Swagface64,UgzyJk7hkWIlcrRK6jJ4AaABAg,81
,@HanginInSF,UgzFWD7IB7oRKqjCm294AaABAg,4
,@Button_Basher,Ugz78AduPhfio167kpV4AaABAg,0
,@justiceisserved3298,UgyrbOKkYH3rdwPvFFh4AaABAg,0
,@tillitsdone,UgyVKkZMLEUzKW9TdKR4AaABAg,0
,@patriotsman6511,UgwlKahGxXmyYf5OzjZ4AaABAg,1
,@tonniawilliams186,UgzviMb5dR4qbi6fklp4AaABAg,2
,@tonniawilliams186,Ugwvlyrmox8nP3_3DwJ4AaABAg,0
,@garynelson9538,UgykM9lYqjbDxgj-wCd4AaABAg,0
,@davidOmoL,Ugw1-44Qnkb5iJy-vJ54AaABAg,9
,@charlesfrancois2974,Ugxb_2U58TIjdyRbtLh4AaABAg,3
,@KageSama19,UgyWV3XF-SbeL5eXAq54AaABAg,0
,@evanbirch3755,Ugy0Cx03M-gj8tAAPbV4AaABAg,0
,@geob0324,UgyFTjXV8KHW8DmqBax4AaABAg,0
,@waywardminutevideos2546,UgzTbMzhyGFyp5KxnmN4AaABAg,1
,@Saxxin1,UgzAfK6sIdrtICp0j0V4AaABAg,0
,@awilliams5007,UgznW9LIhFmml4E7nE94AaABAg,0
,@willlyle4571,UgzmW0e9uf0h3fptAW54AaABAg,0
,@joshowens2062,UgysuYTiHDifk_Fy0H54AaABAg,1
,@jemelitatunhawan3471,UgxDJlR_0EOUnkztqSt4AaABAg,0
,@EllieK,UgzDUZtC8o9mIeHo92J4AaABAg,0
,@krkMuse,Ugz2ttHRZ4SM1kuZKld4AaABAg,1
,@Lehmann108,UgzTtc4x5c2GfEAKNcd4AaABAg,0
,@urszulasoroka,UgwUqBWqHBXc5GMe1PV4AaABAg,1
,@Quis_ut_Deus,UgxwB-1e7hNMVVTYN4R4AaABAg,0
,@Tigersfan-xb7xz,UgytkBBjspC50Tl_LEN4AaABAg,1
,@Tigersfan-xb7xz,UgyNpvlDYJdbjZ6puXN4AaABAg,1
,@lemmykilmister450,Ugwhrui-Pw9McqQ2DQh4AaABAg,0
,@NATLCHEM,UgwnrDlzg0lLlbUJ5tx4AaABAg,0
,@bobbg9041,UgywxBJg5lLDQ-xFWlR4AaABAg,0
,@johnpablo2772,UgyA-v2c9bj0Z-yKzD94AaABAg,0
,@davidcastle7212,UgyfZXkOU3BEoDxRd6l4AaABAg,0
,@DavidAddison9653,Ugz5jUdFn3ut-O_WDaF4AaABAg,2
,@jessemartinez9561,UgyERbMd8fItod6Bk854AaABAg,0
,@saintbees2088,UgxRuLgCIz5GAk1SKpx4AaABAg,0
,@Chris-nt9lk,UgwHVuqddtqAYoYVaHZ4AaABAg,0
,@dmenace2003,Ugy4NKNnQm4ugT29rn54AaABAg,0
,@Store-ig8uy,UgwqeZu0m9LIKg-ArjB4AaABAg,0
,@TomBTerrific,Ugx_HdhJ4XBTnSo4vt54AaABAg,0
,@AttilatheThrilla,UgwFfek_tW2Bq0XStVl4AaABAg,0
,@drzrider3440,UgzN4FN6QVZvvH272hV4AaABAg,0
,@stevenembree7669,Ugx3i1qH3uqfSjYhLhJ4AaABAg,0
,@wuuduu609,UgwY7PxXW7lVh64Utvx4AaABAg,0
,@Romulan112,Ugz3GevJBU3pLjRcRl14AaABAg,1
,@abdulsamar446,UgzwbaMSCBpkB_bfLW54AaABAg,231
,@awanbiru-ride,UgxUnMYvrzOCLolvtFt4AaABAg,0
,@__hjg__2123,UgwRSgGKj1xbrhYsbSF4AaABAg,0
,@williamjerry3050,Ugz2SFikoMy8chypx094AaABAg,3
,@SethAlIen,Ugxb4lGIFLKtTAnkxKx4AaABAg,25
,@bigstickful,Ugwb05jhw3wlcY2zaix4AaABAg,0
,@brighterhack2992,UgxdYwzyEP_APfkj-2d4AaABAg,0
,@brighterhack2992,UgxEBxjeV6lbrKmZbMh4AaABAg,0
,@brighterhack2992,Ugw65pzBe-Im4l9o6Et4AaABAg,0
,@brighterhack2992,UgwVkVC-DhoRVt_3n7R4AaABAg,0
,@brighterhack2992,Ugz3PGh9JjdIunfHEAJ4AaABAg,0
,@physicscogitor6192,Ugybz2v-ugYpP_5CHQN4AaABAg,0
,@brighterhack2992,UgxyvL-LZlfJTclozPB4AaABAg,0
,@brighterhack2992,UgyLtIlHJJzBx8ZLA-F4AaABAg,0
,@brighterhack2992,UgyNgL4ufRpmJlHX2KZ4AaABAg,0
,@antonioalfaro5749,UgzdqKlNTYi9Xbns02t4AaABAg,6
,@ibestanleyndubuisi2082,UgzKET5ArqkYP74WX3J4AaABAg,0
,@jorgejnr7902,UgxKWtLen6gExFPIe2d4AaABAg,0
,@Sean-eq4cf,UgziO4IDT9lEa-j1am54AaABAg,0
,@eastman40,Ugzq0f80cotM35aJh_t4AaABAg,1
,@PotatoJonson,Ugy1q-wzbXTz92Vm6nN4AaABAg,0
,@jbrownlee541,UgyXZBIv-uzW1ePIcQp4AaABAg,0
,@hankigoe8615,Ugz_rET2iCFt9V3Bf7N4AaABAg,0
,@dorispowers9060,UgxMK1Wsw88miz8V2u14AaABAg,0
,@kittykattzee,UgxrU-4uu7Zqas8Js5R4AaABAg,0
,@ryanjofre,UgxfNH2OPWMqGs6Hrdt4AaABAg,0
,@stevebren88,UgyJ69ZadAYlfH9YzJl4AaABAg,0
,@nightwaves3203,UgzBicLtAQa7otw46Xx4AaABAg,0
,@crsp76691,UgxyyAbjst1hLei5ayt4AaABAg,1
,@sark4786,UgzJVB7ebwafY5PtudN4AaABAg,0
,@Nill757,UgwwEUlYQb2phlmZBXJ4AaABAg,0
,@scififan698,UgymDygoFD_gx1kJKwl4AaABAg,0
,@judithharrison891,UgyFdVzhCPwiMsDn8XV4AaABAg,3
,@Cryptonite369,UgyTKHyDGCclfArFP3x4AaABAg,1
,@89turbomk3,UgwbVMsBG6ZLXa1BNQd4AaABAg,0
,@Artoliva,UgwPn--9VE98lYaTeNF4AaABAg,0
,@Artoliva,Ugx40Fgy574zYPvHOnd4AaABAg,0
,@SovereignTroll,UgyWk0lYs75e1Zdwctd4AaABAg,0
,@Han-rg4zt,Ugy3wkpLCHao6aCTuvd4AaABAg,0
,@Timelord774,Ugztb5BeSHq6VubEtbh4AaABAg,0
,@marutanray,UgzSEvE8py3ab-Aj0I54AaABAg,0
,@hungpham-of9ow,Ugy-Dhm2trPxW338N3l4AaABAg,0
,@NguyenThiHongLoan-cb4gr,UgzcWmj1EKOjLyBViEJ4AaABAg,0
,@mrcpaddler,UgxrejVVW1AOvFxaIjN4AaABAg,0
,@amylotscher7924,UgzvprCKDoRkHr-ExeB4AaABAg,2
,@ChodaBoyUSA,UgxFypvxIQfYeRoNUzN4AaABAg,0
,@alexbradbury5967,UgzTZuDngw8FuLQIlXx4AaABAg,2
,@emmanuelmicron3685,Ugx2KXO3nbuS8WYc9hN4AaABAg,0
,@jcbyrd8389,Ugx2gEKLNx6qlawhz1J4AaABAg,0
,@stocktawk,UgwrEnCrx3ZMHY6MSm14AaABAg,0
,@HowDoYouVideos,Ugwfu7l1RBM4fY3eXTl4AaABAg,0
,@FRISHR,UgyP0sHtLPmNAyiACjl4AaABAg,2
,@joseflores199506,UgyXHyY16tl3A4_NT0d4AaABAg,0
,@RakibulHRasel-zb6fy,UgxGQmFcQv16oFiA5eZ4AaABAg,0
,@slowemm,UgwLlBRdG5e1BGDKLnB4AaABAg,0
,@harryjledford3362,Ugwfy04dQ5x1MPlyg7t4AaABAg,0
,@HellscapeEconomics101,UgzkrZMxZX6DpijlIv94AaABAg,0
,@stevensmiddlemass2072,Ugx_BQL_6rOjWRX-mwl4AaABAg,4
,@martinhacker001onInstagram,UgwQXhQxtQ1ISrcJWWB4AaABAg,0
,@anonanon2031,Ugy9M-CenKW7GO0iaoZ4AaABAg,0
,@vegefranz,UgyjRV6UzOy9J5cvEdR4AaABAg,0
,@DomenicM91,UgxcprmO-d7sqhaDW9Z4AaABAg,0
,@ShaneC2788,Ugyn6Xrc2wAae9-BM1p4AaABAg,1
,@PEACEANDLOVEMAKELOVENOTWAR,Ugyln3-QwRSMAbl5FZJ4AaABAg,0
,@paulinelambert7780,UgyDmnyJ3ONJFAGdyKZ4AaABAg,0
,@therealconker1768,UgwJNGOgs3XO88jltrp4AaABAg,0
,@ramfranc4357,UgxWy_HXB_Hk3bLn64N4AaABAg,0
,@WorldwideTrainSpotter,UgzAYq1nChxLaYa1hZV4AaABAg,0
,@MakerInMotion,Ugw_uLGpwJefBoSEMNt4AaABAg,0
,@hounddog3476,Ugzuxf79aKBX18Zp-BB4AaABAg,0
,@richardcrown9764,Ugz01OMgDlcssLvsszZ4AaABAg,6
,@velayuthman,Ugy6_OOyS9sisIdW8Et4AaABAg,617
,@XFactor369,UgxoY_ko3B0mNu_6Kxh4AaABAg,0
,@XFactor369,UgxOuC4qMNwHsoNO3kh4AaABAg,0
,@paulfriedl2432,UgwSNLZj3OHxa6GYgEt4AaABAg,0
,@CJinsoo,Ugxi81dpgH3tmuVDUvB4AaABAg,0
,@gonaarc2612,UgyD3te6ERqSmILRm4Z4AaABAg,0
,@BlackPDigitalMedia,UgwwWMxaAQw8nnkkI9h4AaABAg,0
,@dragonsaige,UgzoI3dfjaLKshOyflp4AaABAg,2
,@kmkwong,Ugyp40J8xLirocrBYYl4AaABAg,1
,@vladimirgazizov6473,UgxkD2qBxqEz8K8XhgV4AaABAg,30
,@lyubovmatyushkina2713,Ugy5SwADfP-rmw6kVyx4AaABAg,38
,@donfarrington2451,UgyHfK7YVsRbAQSX3iN4AaABAg,1
,@buzlord199,UgyI1bRrqrXq1e_fsBp4AaABAg,0
,@SalihSakar,UgwbrV8w-GxDO7EYXg14AaABAg,0
,@ibrahimcankaradag5898,UgyqF1JCTRF0V8JAleh4AaABAg,0
,@manavthakur5639,UgwYnps7SWquBhNFgbl4AaABAg,0
,@ananbaban2491,Ugz8EelukZI4xjjAmOJ4AaABAg,0
,@r0ry_,UgyEawCMr0zNmrCT9fl4AaABAg,0
,@direktopcu5077,UgygD5-0wPsU7vS28DF4AaABAg,0
,@djdjfjcjfj6367,Ugx7ZSdWKpFP__UtLUV4AaABAg,0
,@mwt928,Ugxp4cD8i-dxIWWLm614AaABAg,0
,@krombaba3455,UgycYSkZmoQwo1cAT5Z4AaABAg,10
,@mayklceksl3761,UgyBvxyAGW4ttWmUf894AaABAg,0
,@Knoxi03,UgwHn0qTJYZ0s7NCrk54AaABAg,0
,@AuthorRishabhSharma,UgyQFToSDuGwgBmT4754AaABAg,0
,@baranbs7280,UgzfvehLdJbGW7NDXYF4AaABAg,0
,@turkgamerler800,UgwUo23Mag-FwB6VRC14AaABAg,0
,@altheaflores1285,UgyZYgXFawoJK_tgVqR4AaABAg,0
,@prasukdurugkar1744,UgzOK3X-yJmq1tm8mcB4AaABAg,0
,@davidmakram1712,UgwwNIr9dJgTjs8xvvh4AaABAg,0
,@turanhuseynli1991,UgxLAC168QeH3x81d-t4AaABAg,0
,@merttapu3968,UgyO-mOFbjbEqs4SW3N4AaABAg,0
,@kemoloveone,Ugxv2GK8czgXaG8TBUZ4AaABAg,0
,@night-pubgmobile2129,Ugwhpj4zJxisYniS2xl4AaABAg,0
,@mrfcbs1251,Ugx1B1vzCp8VLhYzdyF4AaABAg,0
,@prokardesler2769,Ugx-H7Myj19PqH9lI514AaABAg,0
,@JFEELEO,UgziJqlBJapRZYXKlq94AaABAg,0
,@heartticker4232,UgyFLW062PztmjTN_kF4AaABAg,0
,@huseyin_sel.06,Ugxj164F-IFJbrMvsHZ4AaABAg,0
,@qwjma1132,UgyjXeBQ0ywve6ajMxh4AaABAg,0
,@abouthealthy5982,UgxJ12WfMW9tPQu_4kN4AaABAg,0
,@kazuyasenpai640,Ugyez5wIUSyyK1oMgU54AaABAg,0
,@JGxBHAI,Ugw3LFQdOHDjcsRuQCF4AaABAg,0
,@puslucrow3123,UgzRUfGrcbbQdsAR-YZ4AaABAg,0
,@kantel.,UgzmLqiTM1mBV2AYC594AaABAg,0
,@LKSGNR,UgxFk0ITWJJ06iG-Xdx4AaABAg,0
,@dhilloncreations8808,Ugw198RJQsiWDuql2dh4AaABAg,0
,@Grioyuncu_,Ugwj4aQpGp_S4eiZA2F4AaABAg,0
,@aynenkardesimtostmakinas9886,UgxqZzG5yq7TlheVhW14AaABAg,0
,@bertdellaluna5612,UgycIvr0KPQKHxCfdhl4AaABAg,0
,@charliemcmillin1066,UgxoW8QLLN9dFFn1Xhx4AaABAg,0
,@Juan-lw,UgyXRS14gnqmI_1brKN4AaABAg,0
,@tyronequalls7647,Ugw0gKGTvTbajkGTeW94AaABAg,0
,@shellywhite2145,UgzIhUlaV-IIlAxEicp4AaABAg,1
,@ninjacat230,UgzpmZjl33AS8-mTRPd4AaABAg,0
,@zillymonkeytv3013,UgzRIaBOwftToQLXGhl4AaABAg,0
,@jaamim,UgyVD_QO-uX_1f5S-F54AaABAg,0
,@cutealicia567,UgxtcSbxyENF_WvRQTB4AaABAg,2
,@cutealicia567,UgxfUIO2T9yJq3IVO7p4AaABAg,1
,@markp.9707,Ugz1T-LHMqJpqk7A8Tt4AaABAg,0
,@a1ar127,UgwjUEm80dsQdWBRijJ4AaABAg,0
,@stephenfletcher1579,UgwEYwBCZWi-x5vRJhp4AaABAg,0
,@retrogamer2548,UgyB0vsHZmkVQ4GRLud4AaABAg,1
,@crossova836,UgwI0EGv8Y_nkvxbZlZ4AaABAg,0
,@rain-mk6mf,Ugz9BxkBuQhHsmdxrN94AaABAg,0
,@moa3008,Ugz1YE2SBhwBfbZFiQZ4AaABAg,0
,@ifyouweremeforreal,UgzFCl0rqPslN5wx-a14AaABAg,0
,@erichkraetz2622,UgyxWqdTYYBvqo7WCvl4AaABAg,1
,@craigpurcell5289,UgxRlzklp9Sp0oNSYfh4AaABAg,0
,@philipsmith7904,Ugy_wbJz2OrVVEg3Tz94AaABAg,0
,@MrJackwork,UgxhKxP8GZhNMXxsJZ94AaABAg,0
,@robmartin217,UgygrywH-rhoBE7vCfN4AaABAg,0
,@lheurech,UgwMFZizxvXXRcXaDZp4AaABAg,0
,@billiecalamenorman3880,UgyaUYoYWvXuWgdmWZ14AaABAg,0
,@mariane727,UgzamFbpRoEV1EFAxJ14AaABAg,3
,@SabbathSOG,UgwZyFUH6xcj_Drl2ox4AaABAg,0
,@jeremyheintz1479,UgwX1DQNzAWVtFOYXpN4AaABAg,0
,@UnkJo357,UgwLQSpbT_3CSgyGzxd4AaABAg,0
,@GururajBN,UgzreW29_ukpcIFOSpx4AaABAg,0
,@johnprendergast1338,UgwC_GJ_Y2PTYQPgwlN4AaABAg,0
,@katchupoytv4917,UgxPU_4HBDrESkTbyy94AaABAg,0
,@sheilakijawani2526,UgzcQcBKn7y5WweFaGp4AaABAg,1
,@kelvinbel8910,Ugy57OXYUk-HBaT_aNl4AaABAg,0
,@FunNHonesty,UgzrvSOGCQ-tihx3Spx4AaABAg,0
,@WiFiDragonfly,UgxYUuRZMZsu_CbExFx4AaABAg,0
,@thomashanslet3647,Ugy7a1gBRKTNM0hx7mF4AaABAg,0
,@adebayosamuel3723,Ugw4hBKUJNwkVK4HUs54AaABAg,1
,@adebayosamuel3723,UgyhPgcT52LLEnZdJG94AaABAg,1
,@raphaelszok8561,UgxFFKNV2ZayrTZzBMN4AaABAg,0
,@sheepherding101,UgyC3nTCnTd1ydTASXJ4AaABAg,0
,@davidchristensen6908,UgwOYm9F72PWBcSDsFx4AaABAg,0
,@rickybobby7276,Ugwk84cYu5osoE5x3yN4AaABAg,0
,@edwardgilson9891,UgwdiMXy2qfJWkdcUll4AaABAg,0
,@felionrobinson698,UgzcyjAJ7BDNN8TZ-814AaABAg,0
,@michaelbiehl7516,UgzafgbJDRPS-n4r9e54AaABAg,0
,@peternorthrup6274,UgxtcN7p-t6_itxuj9V4AaABAg,0
,@edwarddavid2976,UgyZeHPnEZ15sVqm6wF4AaABAg,0
,@edwarddavid2976,UgzVKqfFQeQPgXxdj9R4AaABAg,0
,@Web3SuperStar,UgyFn9nUUPXH-mcv_OB4AaABAg,0
,@lplt,Ugy-m-xdbCxHH2eSyup4AaABAg,0
,@_donjose,Ugy8qwX65weGj2itCMt4AaABAg,0
,@JESUS555,Ugy-LinXGei9q5rwTfd4AaABAg,0
,@JESUS555,UgzKFTYpqwUpx0tXs5h4AaABAg,0
,@JESUS555,UgyxgNq26d4G-hrpMAp4AaABAg,0
,@mercedesmukati1451,UgzFVM4IhDwPPBbE8ZF4AaABAg,0
,@veep5712,UgyZTcGQi7KqRcNxpVt4AaABAg,0
,@R1GAMBLER,UgxQIQ3tC1zHMA7w6ed4AaABAg,0
,@R1GAMBLER,Ugwx9po9WnL-5278Mmp4AaABAg,0
,@Floppy-1235,Ugy6mo3lBCNUTJAsYXh4AaABAg,0
,@TRuRudboi,UgwElGmtEge6d8c6G9F4AaABAg,0
,@BangSBFclub,UgyAz5LyW2FZ74Grf8p4AaABAg,0
,@jobb2444,UgxXHma1Vvp6NgA5nct4AaABAg,0
,@HendersonHinchfinch,UgxolANB-CN3hosgFnx4AaABAg,0
,@NorceCodine,Ugy3PMSCJNAOBeHjwX54AaABAg,0
,@johns9969,UgwPPdhve4p2ymtxWo54AaABAg,0
,@fuddcar,UgxKUQuIfkWnzbHvbuB4AaABAg,0
,@dabiz4272,UgxJW14WEvirtVjFvl54AaABAg,0
,@JottitDown2017,Ugx9LVSJq5qy9fZZ5TN4AaABAg,0
,@cheapbongs,UgzX88Sx34YUmDgehtJ4AaABAg,1
,@ezrhino100,UgwJefi--qKW_0NMBQp4AaABAg,2
,@martinhaschka8611,UgxqX_M98isuVa32Y9N4AaABAg,0
,@xrpmybigboypants,UgxnBX2CZNW4eVFWTYR4AaABAg,2
,@jaraza323,Ugzf_Q0WbchcUuZmmFl4AaABAg,0
,@emcee1337,UgyTDb5X7m04gdfyh5d4AaABAg,0
,@minimaxmiaandme.4971,UgyDKyKBdY9kPXTSO2d4AaABAg,0
,@minimaxmiaandme.4971,UgznOSGaSjosPoNzc7h4AaABAg,0
,@MrJoegilkey,UgzyCWEE0cyPzzWm6D94AaABAg,0
,@tt-vu3oz,UgxBypBwrFQuC0qngnJ4AaABAg,0
,@shadowman_390,Ugy_LkSzsiXQCu8hB2V4AaABAg,0
,@MikeLove-ry2qx,Ugx5z84__1QcmcJx0AB4AaABAg,0
,@psilocybemusashi,UgwFBSNffnz2Imjo5dN4AaABAg,2
,@psilocybemusashi,UgzkWF9VKjpWT4knLGB4AaABAg,0
,@rampant59,UgyWoO-WX6aU5L2E5MN4AaABAg,0
,@conquerunderstanding7517,UgzC-5E4APVi7oOiXfJ4AaABAg,1
,@corestreetvet7840,UgxdEAJz2HX0NGxff_Z4AaABAg,0
,@pajeetsingh,Ugy6FuXwbngT84afQjl4AaABAg,0
,@yowter8265,UgygDi3f1p4TwMC4CcV4AaABAg,1
,@keysersoze503,UgxV0rGCR0Svkn9xhM54AaABAg,0
,@1PUNISHER,UgwcBdb3yuaadBPz_XV4AaABAg,0
,@Loveitorleaveit725,UgzW4Vw4KNbfKfPuK_V4AaABAg,0
,@mdturnerinoz,UgymOE3ffgH-I0t0H_V4AaABAg,1
,@grahamsclater9988,Ugw876QdS50V-js1DTx4AaABAg,0
,@MrAdamy30,UgwJC3jnLpa3crMz8FF4AaABAg,0
,@SurfbyShootin,Ugz9DXSaAHWbcRCLDRl4AaABAg,0
,@nithinkumar3839,Ugw3MD1yliDe49zLvlx4AaABAg,0
