Comment,Author,Comment ID,Like Count
I'm an android user but I still come back to this presentation because we really do have to be grateful to Steve Jobs and Apple for changing the world forever 🙏 Our phones really do have have everything in them and its a lot that we take for granted today. I will always remember the times before smartphones and after they are really a gift for everything they are able o do an help us with.,@Ghosthound_X,UgwkxFMXhxPs_xtfx1B4AaABAg,0
Introducing the decline in humanity,@danthecoolman980,UgzWbiwuhJNMpvJ8alJ4AaABAg,0
Same thing of the iPhone 15 pro🙄🙄,@ottop_,UgwemBk2_LxkYQ0QmLp4AaABAg,0
The time when they still acknowledge other brands. ❤,@mnzthegreat,Ugyagibouy5DLRF6oRZ4AaABAg,0
"I’m watching this on a iPhone 15 Pro Max, and he’s selling me on this iPhone 1. I can only imagine seeing this in 2007…",@tyecornell9919,UgxIaW0CuRApuOIAm_h4AaABAg,0
Watching this again in 2023 and it still blew my mind like the first time.,@amadoudicko552,UgyRzxuAy87NVL3KecZ4AaABAg,2
"I wanted a demo on the calendar, darn it",@Now_or_Never_777,UgweE4PBoDcUnyikNA54AaABAg,0
I’d give up my iPhone 15 in exchange for a nicer world.,@MarchionessDarby62,UgwQqmpkcGTBs_QCRJ94AaABAg,1
Who is watching this in 2023 on I phone 14,@kristinachikowski7053,Ugw0qmISREwirovd2iZ4AaABAg,0
We got 2mpx on the back! ....... and after that all the people applause the revolutionnary camera 😢 OMG time flies fast,@jamesrhm9126,Ugz6iGDspmgc_kWsIm94AaABAg,0
BaywatchBerlin,@jnfedo,Ugx0FYf5nDlFBlCDcT14AaABAg,10
This keynote changed our whole world forever. Insane!,@nietniet435,Ugw9cARGUpcHjiUIZNN4AaABAg,1
Baywatch Berlin 🎉 Danke Schmitti ❤,@tmtmtmtm452,Ugw_zzbowKkL34ZrU9B4AaABAg,8
"What an absolute legend. Incredible presentation, literally world changing.",@RiposteThis,Ugy3lymNvEtOfOvQZIp4AaABAg,7
"Look at all those nerds in the crowd, damn it makes me cringe",@Synthematix,UgxnY62T3PSY43DTitR4AaABAg,2
I still have my first generation iPhone from 2007 I purchased when I was 19. Walked into my malls Apple store no lines or waiting and purchased the device for $499.99. I think I was the first one at my college to have it. This device really changed everything in the communication industry.,@hellokyle_,UgwrDNIJdSye501Brp94AaABAg,5
Win 11 another MS Joke,@dalemassicotte6198,UgztjgZgqmeeEcKvoUJ4AaABAg,0
"All of the apps and capabilities of this first iPhone; we take for granted now. But for this time, to have ALL of that in ONE release?! Mind-boggling...and inspiring.",@ericballi4701,UgwCMnCl8GPUX2DZayl4AaABAg,7
16 years later... How far smartphones have come since this keynote....,@imranbecks,Ugw5NPzwu37zc_jqKV94AaABAg,0
"This is amazing to watch. 
I got the 3rd when it first came out at AT&T free with an updated 2yr contract. It was 2009 and I remember first touching and navigating it. It was really a breakthrough and very natural or intuitive",@scottpitner4298,Ugy9dqrKZCFwELdc7Qt4AaABAg,2
To think that all of the competitors he listed became less than 10 years after this presentation,@MrGhoulie,UgyaA0Og9KoSS-d8iPp4AaABAg,0
I wonder if he knew he right he was. Rip Steve.,@Nedk82,UgzjTlte7-6DqOx4-E14AaABAg,1
I love his Boomer music tastes,@cariboubearmalachy1174,UgyeFnthYNDog5rHdbJ4AaABAg,1
Remember when people thought iPods were amazing?,@cariboubearmalachy1174,UgxEYitV04ac77Ex8th4AaABAg,1
He's really bragging about the click wheel?,@cariboubearmalachy1174,Ugz_FFwDM1IQz3ytgvx4AaABAg,0
"He left out the fourth built-in feature, the planned obsolescence",@dattajack,UgyNy-M9obSprLTIHzh4AaABAg,1
"""Every once in a while, a revolutionary product comes along that changes everything ..."" Steve Jobs said during a MacWorld keynote in 2007 and this was definitely hyperbole but the introduction of the original iPhone was a major moment in mobile history.

How exactly is this hyperbole? iphone indeed changed everything.",@philh8829,UgzRXqnksuHP8DHDoUR4AaABAg,0
"I love the power management.  My iPhone 13 Pro Max as Siri running in the background, using 80% of my battery.  Steve would fall over if he saw that.",@philh8829,Ugy7pbq7qhp1caNwUrV4AaABAg,0
What an utter BS.... 😆,@mournfulmaurice2009,Ugzv0SV35koHGeIuGY54AaABAg,0
"""no one wants a stylus""
Someone should have told him ""no one wants iTunes""",@Einheit101,UgwqJsJEcIxqF0mAZch4AaABAg,0
The last time I respected Apple. Since then it's just selling crap to people that are to dumb and fall for their ads.,@ryanlunzen9794,UgypFDsPIfj0GEIjDxZ4AaABAg,1
After he passed revolution at Apple died. They've been increasing only memory and screen resolution ever since...,@sanjapkoki,Ugxgbwaj9i3mceKdpZh4AaABAg,0
"Lol, Jobs says that 160 ppi is the highest they've shipped, but the 5th gen Nano was 204 ppi where he also said was the highest they've shipped. Sorry, not hating.. just pointing it out cause I just watched the Nano keynote vid.",@dmofOfficial,UgzLpizX42GcHxwBOtp4AaABAg,0
I need this on Blue-Ray!,@kaigundlach5797,UgwppklGNUw6QF_RoY54AaABAg,0
Image what Apple will do in 15 more years from now with phones,@Bradleehage,UgyUHC6JkqgbXUr_v9x4AaABAg,1
"It’s crazy they said it’s a big phone and it’s thin we’ll today in 2023 that phone is tiny and thick we have bigger thinner phones today 10 years later from 2013 to 2023, crazy how things change over time.",@Bradleehage,UgwD8wdvSkp8Mo6ftiV4AaABAg,1
43:10,@weinmin8314,UgxIJD2-wQrfzl-LxNh4AaABAg,1
Watching this through my iPhone 15 Pro Max … ❤ thx for making my world so much easier..,@TangSoleil,UgzbbYEOgozYKnIrNsJ4AaABAg,0
the crowd are so weird,@IAMSEYMOURMUSIC,UgwfgImw7z9vgK6uPCx4AaABAg,0
This man and the entirety of apple revolutionised the world with access never before seen remember the first time I held an apple product my curiosity ran wild very young I was eager to learn all the features the in and outs produced .. all behind ideas shared with everyone who knows how to understand geniuses Steve jobs truest remarkable ❤🍎🍏📱📲,@kiebronking4625,Ugz0LRzkaQEO8JZKbtF4AaABAg,0
12:50 R.I.P. :(,@deftcoleman0552,UgyOSX0bxePKWmT16px4AaABAg,0
That took me back. Still have never used an Apple product but got to admit they changed the world.,@DeneF,Ugx1cIx3Ui_g6ihIoLd4AaABAg,2
"I saw many people do biography of him. I saw many people told the tell about ""He is not the one who make iPhone"". but when you said first smartphone or first iPhone the first person that many people gonna think about is him

He really did change the world forever. at that time who will know that later on just another 10 years everyone will use smartphone. we access to internet everywhere .",@JacKleD-s5g,UgxCNJOj5W3mrL0nN9R4AaABAg,0
"Steve jobs was a showman. And he knew a revolutionary idea in a concept that would change the world.  Apple pc did thatand the macintosh did that. Ipod did that and yes,. The iphone concept and idea did that. Forever changed the world created a trillion dollar induatry for everyone from samsung google apple etc. Granted they left giant companies dead in their wake like nokia and blackberry.",@cranbers,UgxWpmbZIKww-wt0hVt4AaABAg,0
I remember wanting one so bad but I was not willing to go through Cingular/ AT&T,@artimus7525,Ugz_pgXoQI-5aM0skwB4AaABAg,0
6:47 Galaxy S23 Ultra lmao,@Indpendent01,UgxLpEa3Pt_W0TKSBQd4AaABAg,0
Best presentation ever ❤️,@Harald-MacGerhard,UgxDTclzyJl1phqQebR4AaABAg,0
unfortunately the last sencence is not true. Apple are only milking the cow nowadays. This is sad. Tim Cook should be watching this once a month to remember what Apple stood for.,@matiasmoulin2126,UgwGVZFFEy_HXEbTcox4AaABAg,0
"Everytime he brings up those motorolas, nokias on screen, it's like a hall of shame ""let's laugh at them""",@Khüchten,UgysZpOvq1d8Rx9Lysd4AaABAg,0
"""Are you getting it?"" Yes, Steve. 🌹",@fannishmarcia,UgzEdBsx2g7IFJMMK694AaABAg,0
"Steve Jobs: We’re revolutionising by adding something never done before with a phone! 

Apple: We’re revolutionising by removing well established and beloved features of your phone! We’ll sell it back to you as an accessory!",@Vernafveik,UgwWYSHEzbN-eCway-p4AaABAg,0
"What a legendary Key note presention. An ipod, a phone, a breakthrough Internet communication device... an ipod, a phone...",@mydreaminorbit9297,UgxFwDOYy2SXreoQ2uR4AaABAg,1
"""I could play with this for a long time""",@Scottydelsumo,Ugyfq3ZHX4D0XDgfmWh4AaABAg,0
Ios 17 and still you know where it comes from. Just amazing what they did..,@gasperstarina9837,Ugx_bJMUcjkYPxjEupR4AaABAg,0
4:47,@samuelrodgers9283,UgwbyzBljGpS7EHhMdh4AaABAg,0
Legend. Sent from iPhone 12 pro,@trixdropd,UgzJiY3XGkXvMXbvN5J4AaABAg,0
it really is crazy that if he decided to put the iphone idea off for just a few more years we would have never had it,@gamingclips2-q6z,UgwPm-KnGewfh6b38Gh4AaABAg,0
"I just realized. At the beginning when he was talking about revolutionary products, he deliberately omitted the Apple II.",@DixieRebel1-8-6-1,UgxShZr1QlBX7ycPbm54AaABAg,0
Imagine what we’d have today if he was still around.,@onepiecenumber1fan,UgyB0M9AiC3xzAOX_mR4AaABAg,0
"This is the kind of presentation where you realize just how hollow Tim Cook is at presenting. I get this is a world changing product, but Apple really has lost its way.",@brianb2644,UgzLynZ8_uesRHtnRaJ4AaABAg,0
3g wouldve made the insanity crew flip their shit,@aficionadoavacado559,UgxO6tzsBLR738fULJZ4AaABAg,0
Imagine the Starbucks woman after knowing what really happened,@Edwin-km4xk,Ugx1mJj0E3CRgESPyt14AaABAg,0
crowd didnt get it.,@migs375,Ugwcic_t9nAMsz9vgMZ4AaABAg,0
And we literally live in the future right now. And we don't realise it.,@sjsiemka,Ugxr96Fe-3TP15eqpdZ4AaABAg,0
"this video is the death of the blackberry, its like he was piloting a B29 and dropped a damned nuke in their offices, absolutely demolished them to the point it set off the evolution of the phone, what we are living in 2023 it all began here, what a damned visionary, it really was revolutionary",@rodmusic3787,UgzEdoeRSSlqLRhDt5Z4AaABAg,0
It’s crazy that it’s been a little over a decade. I’m a little over 20 and got at least 5 more decades. How much more will the world change 🤯,@Chillua_,Ugy7OztCtj7xAhllwuB4AaABAg,1
Putting yourself in the perspective of the audience and realising how incredible the smallest features were back then really makes you realise how unbelievably far we've come. Phones are genuinely like an extension of humans at this point.,@microsoft.co.u,Ugzenfco8rXMIhcbPAd4AaABAg,0
This was when the utter decline of society started.,@nifftbatuff676,Ugx6W9FlW1eT2iHPV_B4AaABAg,0
I don't think this technology will take hold. I don't see this company selling many iPhones.,@WheelEstate,Ugy60_FEIh8kGmtwn4B4AaABAg,0
They reacted just like we reacted to Goku turning super sajyan for the first time.,@leonderprofie123,UgyWK22AaAKA_o12YfJ4AaABAg,0
"I want to live those days again …
We are so advanced now that any new tech does not excite us like this did back in the day …",@syedumerahmed9514,UgzzaiNEmP34PDucthN4AaABAg,1
"Man I remember watching night at the museum in 07’ as well, much much much simpler times fucking miss it… gonna go cry myself to sleep now gnight’!",@TheBalkanSpy,UgxyZmXOdPt9Mq8l0gJ4AaABAg,0
👑🍏,@yotuber478,UgyQUuD8Yq6zDgsNuxJ4AaABAg,1
"And just like that, Nokias days were numbered.",@diamondaxe4133,Ugyhohd-s9PHSg-VPF94AaABAg,0
"you can hate me all you want but do you notice how Steve jobs talk the same way as trump: states a fact ""isn't this/that great"", ""cool stuff"". They literally share the same speech patterns of how to grab an audiences attention and deliver speeches at a very high caliber.",@justinturnsvirtual,UgwXYs0o1OSiymCWx-F4AaABAg,0
I wonder how Android exists today if Apple patented the multi touch technology for iPhone,@calijay9805,UgyoYRf40MmC4f4Eym94AaABAg,1
Hey need to stop making them in newer models. It was almost perfect.,@ashtongrist,UgxU3deAiRpaA4qc1MV4AaABAg,0
Only Steve Jobs could make you want to go and purchase a new iPhone while you’re watching this from your iPhone.,@alialkhatib38,UgyObsqcnH6zJXIDa0d4AaABAg,3
Watching this in 2023 on my iPhone 14. It’s really fascinating to see how far iPhone and iOS has come. The simplest things on iPhone were so cool back then.,@calijay9805,UgxkPdKAxOJH-lVp1xJ4AaABAg,0
Damn...he wanted 1% market share...10 million units when this was introduced. Fast forward to 2022...225 MILLION iPhones were sold,@Ronzer,Ugw258iXK0Ij201gdx14AaABAg,0
He prank called Starbucks 😂,@Ronzer,UgzJZ1Ud0gvaMJQN0qt4AaABAg,0
"Up until the moment this aired I was a Nokia addict, but all that ended when I saw the clownfish wallpaper.",@mooviemusicfan,UgxDDn6z7hMICCf5q314AaABAg,0
So many babies here are saying “oh its so sad how drawn in we are to phones nowadays” but some of you are literally trying to be tiktok millionaires,@countryland69,Ugxk1cXcQ9wOixhhgiR4AaABAg,0
I miss my Blackberry 😢.,@randyconn1183,UgxTSS0v6j4xMgGDbn54AaABAg,0
"If there were 200 patents, how were so many competitors able to make such similar things?",@TheRadicalCentrist.1776,UgySl143gbfZSH2iscJ4AaABAg,0
Imagine being the girl at Starbucks that got that call...,@TheRadicalCentrist.1776,Ugyz_2ePc65BRIYeoGF4AaABAg,0
"Thank you Steve,",@BrynHr,UgxhwDSvYLdzRcyeGd14AaABAg,1
When Apple doing innovation back then.,@sleepingmonster1632,UgxP7DK5K_OPth_GaCt4AaABAg,0
Imagine telling your angry boss that steve jobs prank-called you to order a ridiculous amount of lattes,@CHABIEPORTNOY,Ugy-_Qy2w251u4ni0al4AaABAg,0
"This was revolutionary back then, but it was actually very slow and low res...",@WanderlustWolf,Ugw3x5xH7Q6VxE3NNxR4AaABAg,0
2023 and i'm ready for a Iphone 1 at this point tbh,@EchoDolph,Ugzr1dLXJJLxs_XRvQp4AaABAg,0
Imagine 3.5 inch screen being considered “big” for a smartphone. Bonkers to me,@boejiden7093,UgwRbBt25Y_tb1Gw7RF4AaABAg,0
Ofc he’s drinking smart water 🧠,@Wompwomp453,UgwOjcTmlNfcropVfJV4AaABAg,2
We miss you Steve ❤,@lilubelle3455,Ugw2ZMP6jQQZrTNqf814AaABAg,1
Two hundred inventions in iphone. Today USB-C is the biggest inovation in the iphone 15,@nudiustertian6364,Ugw41iI6sh_hRK6bmhF4AaABAg,0
He’s the most live person on erth.,@zt6412,UgyT7kGUMi2U1uBpM5V4AaABAg,0
Dont eat apples with the seats. They contain zianid.,@zt6412,UgwB2WV659hndKomNI94AaABAg,0
"It's just me, watching this video as part of my annual reminder on how much technology has advanced and to see a fantastic example of public speaking skills.",@ReadyToHarvest,Ugy748F3Q-NE8v8WmVV4AaABAg,1
"que loco ver esto, siempre recuerdo que los primeros celulares tactiles fueron los iphone... primero salieron los ipods tactiles y luego los celulares que revolucionaron la historia",@joaquingutierrezfranco6928,Ugy3-HvGrmNbQFo4Vvd4AaABAg,0
17:10 So Sue Me (sosumi),@naughtydog791,UgxwMneB-S1gqRI63q94AaABAg,1
Adam bir devri kapadı bir devri açtı,@takipmuhasebe7491,UgwZ66JB3kwbhHvEORB4AaABAg,0
Absolute class act,@jayj-fx326,UgwqOMJ2uwK_6NbW2ip4AaABAg,0
the goat 🐐,@Bryce-yz4fd,Ugw6V6_qwcPE6jTWgnB4AaABAg,0
"iPhone 1 was EPIC
iPhone 4 was GREAT
iPhone 15 …… just unacceptable",@furichard7301,UgxKTv6HnSxEgxTH-Qt4AaABAg,0
Whoever got that phone call at Starbucks probably doesn’t know it 😂,@creativebuilding3,UgwMX0XKX5W4VDY8Uct4AaABAg,0
Watching this on my iPhone 15 pro.,@JustinZhong1996,UgwW8OO1n2Vhvj3tOUx4AaABAg,0
and to think the  price and it was so shit we just didnt know it,@scepticskeptic1663,Ugzaqr_sEg7b46gMEYV4AaABAg,1
I forget how cool Cover Flow was.,@freecurt,UgwvPA0K73ATk2HEsRp4AaABAg,1
1H that changet the world for ever,@Jadasic,UgyhX48cMB-Bbo6sb314AaABAg,0
ugh and to think my samsung still freezes up when a phone call comes while mutitasking...props to apple for sw optimisation!!,@mridhulml3269,UgxRUFTW--8-FB-0_Tp4AaABAg,1
If the guy was still alive the iPhone 15 would be different.,@johnwicked9301,Ugx_3boWr8u-i6XPXpp4AaABAg,2
Seeing this in 2023😅,@Kapiltalukdar1,UgzmnpKRq_SF1BhKInt4AaABAg,1
It’s amazing how scrolling seemed so magical back then.,@TananBaboo,UgwOUoV3v1Uy39dI0nB4AaABAg,0
i see you jerry yang and your purple sweater,@forevers1238,Ugynv-b5L0LcwUxJ7rl4AaABAg,0
3.5inch Giant Screen ❤,@Shuuubhraj,UgzQQLUqEtwAJl9pNR54AaABAg,0
Just imagine “ showing todays apple event to the same audience at that day “ 😂😂,@Shuuubhraj,UgzGYaExCkjda2P1yQ94AaABAg,0
"Watching this event in 2023 feels so funny!

eveytime when steve says silly feature and all give applause 😂",@Shuuubhraj,UgyY5wQwO4DXbE0a58N4AaABAg,0
6:36 rest is history👍,@er._.ror_fx,UgysL4ZB7PcuRGOwYwR4AaABAg,0
Watching this on an iPhone...,@Embodied-Today,UgweebRG2hCgav4n72N4AaABAg,0
Thanks for introducing iPhone to the world. Now we have smartphones from other companies that can make better phones than iPhone.,@thuydoan7496,Ugz1bCktqRHTNIx1qaJ4AaABAg,1
Just check the chart after this.... 😅,@alfa00718,UgyZQlBCpP5OCx0u7vV4AaABAg,0
iOS was so easy to use back then. Now it’s a clunk of a mess UI,@supernova4760,Ugy6-1-GTEXWawhS4YR4AaABAg,0
“I want entire music collection in that phone…GET ON IT!,@aclarkedesign,UgzuyiwrRS3fStT0RO14AaABAg,0
My first iPhone was the 3G believe it was the following years phone,@KRONIK2800,UgxAaEf9NBWUXZPJbBt4AaABAg,0
“Double click to zoom in” 💀,@jasperwolf5713,UgyIUDJRYSfM_ctynmJ4AaABAg,0
He just got me. Now I wanna by that iPhone,@freshotto,UgwEVQcP7Ovn5cbe9Wd4AaABAg,0
"The event that caused the downfall of PDAs, portable music players (including the iPod), telephone directories, face-to-face contacts, and of course, physical keyboard cell phones and landline phones, which are 100% better! This is one of the worst Apple technology announcements ever along with the introductions of the MacBook Air and the iTunes Store, in my honest opinion!",@manuelthecolombianvyonder2544,UgwncTvjqFSe2NUFfFV4AaABAg,0
"Watching it in 2023 October and the whole presentation is so heartfelt. Can’t even skip for a sec bcs I was so in to his presentation. Unfortunately it is penetrating me by knowing that the legend who changed the way of thinking of people is no more. 💔
Love u steve.",@Wildwizard007,UgwY5k7_5XsY_xXBz454AaABAg,111
Rip blackberry,@rashiid187,UgwFgT05HcUFcDO1VZN4AaABAg,0
Nokia's funeral,@shootingstar2548,UgwdlfIrM9eTmYi6c2d4AaABAg,1
Google CEO part is top 10 Anime betryal 😂,@myintkt13,Ugx_bv2YinTNPZdAxXd4AaABAg,1
Watching this on my iPhone,@ShimonDanilov,Ugx28W0jsNByhdvIcVF4AaABAg,0
This presentation is better than all the presentations done now... amazing,@letseat-street5873,Ugw1Jiwm63v7F0kIdSd4AaABAg,2
People back then didnt realised how big that change was,@letseat-street5873,UgxV8S5tzY1i-y8Sdzl4AaABAg,0
The first historic event i witnessed.  Its like (A.I)After Iphone and Before Iphone(B.I),@vishnusgs2,UgxXj6CKhP_LbGXWa5B4AaABAg,0
Miss this man so much!,@ChicagoTechGuy,Ugy-CXGTZqtlAu6INoR4AaABAg,4
"An historic event - well done Apple, and major kudos to the late Steve Jobs for his vision, passion, and drive!",@tonyruba3175,UgwuSXdNcmetDb7eSax4AaABAg,0
😊❤,@rafidube4872,Ugzoilc-kc1_0apvfyl4AaABAg,0
que locura wn,@jordangatica5823,UgxqtfCOOQnWOYxWIch4AaABAg,0
Multitasking my ass,@samishere,Ugw1Z0PtbhXTyrwPKtd4AaABAg,0
"3.5 inch screen, 160 ppi, 2 megapixel camera, 3.5” headphone jack… how far we have come.",@carlosescobar2170,Ugwccf30vzNLGvQ9EI94AaABAg,5
He had me on the scrolling and the  ' Pinch ',@JacobChacko3008,UgyhhRQ9TfNfsR808S94AaABAg,0
Cover Flow was lowkey underrated,@cd-zw2tt,Ugy7yZxS5r6EG_ftzUR4AaABAg,0
legends are watching in 2023 🤣🤣🤣,@kafi129,UgwJ2il30yfLFV_SQNt4AaABAg,0
"Thank you, Steve.  The iPhone did change the world.",@klaytonlam,Ugz0xKUxhA6GchKXRpl4AaABAg,0
I was a proud owner of a 1st gen iPhone in week 1 of release:),@MuslimDraco,UgwT2yc5XPSXrwLXqX54AaABAg,1
When Apple was great...,@YACO89,UgzhtyiOtXlGCrrt_rJ4AaABAg,1
Imagine clapping at this.,@HeftyHefty,UgwbZpGu77mb1kHrycF4AaABAg,0
image you invested in apple at 2007 like i do :),@锡安-j9h,Ugwnpzv1lF-OL9k-h2N4AaABAg,1
And now iPhone 15 launch 😮😮,@josephshahithakuri8764,UgwOCBMUboPn-lzo1VF4AaABAg,0
The MOUSE was a XEROX invention !,@AciduZZu002,UgxQBOLpfuwkHtLRw6Z4AaABAg,2
day one of the new world.,@babarsony,UgwARtd1IGttaam_z-Z4AaABAg,1
Bro thinks this never existed pre 2007,@googleuser4720,UgzogS7-GMDQ8LUCZK94AaABAg,0
....and 2007 was not even that long ago.,@laca7676,UgwzAb5kem_67uR-WVh4AaABAg,2
Who’s watching this on a iPhone 14?,@tracy2different,UgzfSRWwZtjw-W1gBb94AaABAg,1
"Apple in past ; we made revolutionary mobile phone

Apple now ; we removed the charger in box",@kemalcaglar34,Ugz9Li8jUZU1DG0EASN4AaABAg,0
47:00 first ever prank call on an iPhone 😂,@thebouncycrew8554,UgxXT_rN3ZlNadiTLRR4AaABAg,1
Damn this is history,@Virulsa.,UgzGuV_wpokjCWskb-h4AaABAg,1
Steve included the Office and Johnny Depp how cool ❤❤❤,@meditationdaily1129,UgyD8OVDr4PsHFl8TMt4AaABAg,1
"My vote for the best sales presentation of all time.
An hour and 19 minutes that changed the world.",@johnrigs6540,UgzaY0KuCVjolUUjRI54AaABAg,1286
This is the day that Nokia and blackberry started to disappear from our lives.,@Ubokhalid,Ugz4upo1CJZ1D7murcV4AaABAg,4
The product that ironically destroyed human connection,@areola_ayatollah,Ugw0Z-5mAjHaXI-NK9N4AaABAg,1
This keynote changed the world.,@arturorp823,Ugwn2VXxXqR0shhd7ct4AaABAg,7
Ifone 15 pro max 🤔,@InsertHOME,UgydG-0f_sl7C_MBBRN4AaABAg,0
They fixed big issues and it was a worldwide innovation. 2023 they scam the customers every year and just want your money. Sad but true story…,@MultiAlexR1,UgzbepIKzQj4DZ2hdih4AaABAg,0
Human evolution right there,@fs-italia8286,UgwNRSGtQgHJI98RTzh4AaABAg,1
Where is mkbhd?,@ChristyThomasAntony,Ugw1ynrU446hk2k4A_F4AaABAg,0
not mqny bussness no there gonna slam it b4 even selling any.,@eyefishinggunkchannel1011,Ugw3-YbdpSMQc8ZrMUx4AaABAg,0
"Fucking American cunts clapping all the time, if jobs had whipped his cock out they would have clapped, surprised they didn’t clap when he drank some water",@alexm9718,UgwUcNSh8tQgPRjWoZh4AaABAg,0
They really did something so revolutionary. Cant believe its been just a decade and so much  have evolved so fast. We cant even imagine what we'll be seeing in the next 50 years. Truly a legend. May his soul be resting in peace.,@typicalguitarist,UgzfgDiYZuNOd_eUKO54AaABAg,37
The fact he has to explain each and every icon!! Steve Jobs was revolutionary!! If he was alive today Apple could have been 5 generations ahead with his innovations..,@LFC_metalhead_guy,UgxR6UHfVXHYfx5m7XB4AaABAg,0
What about that phone call at 46:55?,@tbcgbvcb,UgxCG9U1Qte-I4cSpsd4AaABAg,0
"When the first Iphone came out it looked so advanced that I had no interest in it.. just wanted a laptop and a simple phone, but I'm a cyborg now...",@NavesNiche,Ugy2-QcFzUQFdkUfKNh4AaABAg,0
"This was 16 years ago, and now the future's here long long ago, just imagine what's coming in another 16 years.
The end of scarcity, all we need is mutual love and goodness and nothing else",@NavesNiche,UgztGjhUpaeCrBA4AIp4AaABAg,0
"this is 10 years ago.. now that ""innovation"" is gone.. its now i-same",@aretandkjaiebke8342,UgxS6UIfDZBVurPJQEZ4AaABAg,0
"8:48 Damn, Steve Jobs predicted Twitter rebrand.",@fckihate69jokes,UgwBfS1y59lgsxxb9ft4AaABAg,0
"I am so glad this revolutionary change in lifestyle mankind was captured on tape for generations to watch, learn & enjoy.",@saurabhsnrg,UgyUKqbAC4b7kAd-Rqd4AaABAg,2
I’m watching this 16 (almost 17) years later on the iphone 15 pro max and I just wanted to say: thank you steve for your amazing innovative work. RIP Steve Jobs.,@therealgod9859,UgzEg-weBf5cIA_AUkx4AaABAg,98
14:13 Ah those were the days...,@chrisogrady28,UgxmOKWIWRZvuom3Oit4AaABAg,0
samsung has this for decades loooooooooooooooooooooooooooool where are those idiots.,@iMortalHQ,UgwWi5bdPJXqdz1uLCR4AaABAg,0
Jobs died 4 years later after introducing this phone. Sad.,@nimoleying2037,UgyH163Wnwq2dRfLf4N4AaABAg,0
"The day humanity was finally doomed, I knew back then AI is at the doorstep and ""Judgment day"" is no longer a movie or fantasy.",@KingEli,UgyIVky7He2-dBJxoQh4AaABAg,1
"This is the day I realised, telling own Pros is faaaaar less effective, than telling your competitors Cons!
Although I have been seeing same thing all over since childhood, and swore not to do it, but never did I realize howwwww important it is!!",@podamaire,Ugy1VR3V1rB2hQz-9SZ4AaABAg,1
YEAR 01.10.2023   İPHONE 15 PRO MAX  THANK YOU MAN,@1mQua,UgxbGXdR4qpSqi8cE8J4AaABAg,0
Hard to believe at that time the iPhone costed around £450 in the uk on release and around $500 and everyone seen that as expensive and couldn’t afford it now iPhones cost double and everyone see’s it as normal and most people own a iPhone,@GaddaDasder,UgwZdmk5JXH-KdZLw714AaABAg,0
Historical back then,@luminary4307,UgxKRYf5M8BPBAajmUR4AaABAg,0
F*** this guy. He murdered mobile Photoshop on that scene right there,@KOTYAR0,UgzyjbFoY6zlNFXta0p4AaABAg,1
"It’s so crazy to think that all the things that come naturally to us today, all of the things we take for granted were only introduced 16 years ago. This was revolutionary.",@yazzy8453,Ugw3Q1Hf-3rmJfFDbBp4AaABAg,99
2007 nokia msih juara,@fahmimaulana7698,UgzVIKiNfLOqfZioN7p4AaABAg,0
break out https://youtu.be/OQDHhdwZ9O0?si=K_wwJCO9QL8QaMQh,@andsnetwork01,UgzUjVYcU07fxKNjkk94AaABAg,0
46:46,@keihinjin,Ugzl7vDVGwJf42akjF14AaABAg,0
He’s an amazing presenter,@xGP90,UgyDUW9-uwPYkJej8Ux4AaABAg,0
He is too good. The real legend.,@Bluelovebird69,UgzAJVuTPwW7TT4T6sh4AaABAg,1
"Flash in the pan, will never give up my blackberry with Real keyboard…..",@ah244895,UgyuhDgQU6-VIozdD614AaABAg,0
Watching this in 2023 and I’m amazed of how far we’ve come in terms of technology. Funny how the first iPhone only had 4GB and now we have them for up to 1TB!!,@esroes16,Ugzvgg3T4qecsjLVTB94AaABAg,3
"Turns out, Al Gore didn't know jack, skewed data, lied, to make some $$$ off fear. Great that these little tid bids get reserved. Oh and Steve Jobs helped push that propaganda.",@thestoneworks,Ugwp94c3aRWrDSMOAgh4AaABAg,0
"Watching on my iPhone 15 pro max. I do miss the days before this announcement. Such an innovation this was. Too bad social media became a thing, the bad it’s brought FAR OUTWEIGHS the good. RIP Steve…",@MisterDevos,UgwYiLkV6LstZH_OAB14AaABAg,0
2023,@yuwei1102,UgyjZ1X1qIzXliyTykt4AaABAg,0
"The equivalent of showing fire to a caveman for the first time. What a turning point in the history of mankind, for the better and for the worst.",@miyamotomasashi5838,Ugw9i4uQEd38AZFGVJ54AaABAg,1
"All these Steve Job's dick riders think this stuff was revolutionary. The truth is smart phones were not that behind, there was other touch screens on the market.",@AllenHanPR,UgzRo1dquVJNH52Y9Uh4AaABAg,0
"Watching on 13 pro max, rip my nigga Steve",@DT-vs6qg,UgwJbA16dHnkZIqLRuJ4AaABAg,0
Anything Steve Jobs says…these deluded fan boys will howl like monkeys,@nilofc,UgxsbmfRyutg_r8QZqt4AaABAg,0
"I’m on my 14 Pro watching this. 
I bought my 1st iPhone in ‘19. 
A 6S.",@jannaf1sher,Ugx6xEQiFBS_96qb7xN4AaABAg,0
